,id1,Description1,id2,Description2,Type of dependency
524,4042,we have some projects that have single categ,3671,when my manager saw forum feature in redmine h,independent
525,10817,hello allrnrnfirst we use all mac server,12705,hellornrnis there way to not display cu,independent
526,1064,ive been testing erubis in place of the regul,6664,when move an issue to different project ch,independent
527,18857,basically we have an email signature that cont,1349,in some other hosted system there is functiona,independent
528,13034,hi rn tried to add the contextmenu with,466,as redmine is project tool for developers man,independent
529,312,allow the user to set the issue status when ra,293,would be great see initially by clicking on s,independent
530,1093,we have three trackers feature bug support,8463,recently have prepared in my redmine install,independent
531,5046,is there anyways can have the values of the,11096,filipe feature,independent
532,30997,this feature enables styling of the fields bas,10065,hellornrnwe would like to use the wiki fu,independent
533,32248,activity shows days of project activities b,7636,can percentage be added as custom fieldrn,independent
534,10475,wiki suggests to install the required gems usi,9202,it would be nice if redmine interpreted scm ta,independent
535,22174,am trying to install redmine in mach,289,in the web flavor it would be nice to be,independent
536,7702,would like to see the changes to target vers,11649,im new to ruby and redmine just download the,independent
537,25924,at the redmine log when user delete issue ca,4019,weve added custom fields as time has gone by,independent
538,8463,recently have prepared in my redmine install,12991,afternoonrnrnin the version free of redmin,independent
539,2062,it will be nice to have drop down with list of,21124,enumeration is useful tool for constructing,independent
540,3563,as some users andor customers are not constan,18909,have problem accessing the timelog date w,independent
541,6613,nearly every day am on redmineorg to check,27035,dear allrnrnas an administrator can set,independent
542,16288,hi allrnare available to customize title at,6480,the wikipage redmineinstallloggerconfigur,independent
543,1075,it would be nice to be able to share wiki ac,471,love redmine just have one major feature,independent
544,14725,dear allrnrnwe use redmine and it is very,9538,hi want to know if it is possible to track,independent
545,10270,ability to accept an incoming email which uses,6622,see redmine forum topics are flat,independent
546,14310,tried to keep the api key out of my access l,10386,hi allrni have just started working on mo,independent
547,344,the projects button in the top menu should be,1566,using wiki syntax is sufficiently efficient,independent
548,12221,when we have lot of wiki updates normally,2085,people now use lot of web apps cms web mai,independent
549,13057,hirnrn im trying to add the contextmenu,414,it would be great to have feature that can d,independent
550,12436,unless am missing something im using versi,5483,subtask feature was implemented in rn,independent
551,2932,do you plan to build functionality to allow to,11928,with some system registered customers can sen,independent
552,9985,this is quite simple patch to have the abili,13985,this patch gives list of roles for an issue,independent
553,9756,would like the ability to designate that my,31814,when choose the language of simplified chin,independent
554,4611,would like to be able to retrieve the subjec,21445,see redminetextformattingtextile links t,independent
555,11943,there should be new project setting that disal,272,really like using filters in the issues modu,independent
556,1432,to relate issues have the possibility to ch,31427,since pretags are omitted when quote often,independent
557,1156,if there are no new projects at the entry si,10774,hi folksrnrni have suggestion for how t,independent
558,10425,hellornrnif you have customfield that ha,11843,allow request headers to determine the format,independent
559,22597,redmine version,11425,this request is featured by an real problem,independent
560,5030,have been using redminedownloading it as,4770,need to select issues in the list and app,independent
561,26222,in order to calculate timing between each stat,16821,here is common workflow issue is new then,independent
562,772,it should be useful to be able to add custom f,19484,is there way to have different ordering in t,independent
563,4023,we have added custom fields but there is no po,12894,whenever create sub task in the conten,independent
564,2530,is it possible to have project statuses the wa,2596,would like to know when another user is edit,independent
565,11210,when posting long series of bugs to redmine,3742,read through the faq but didnt quite get it,independent
566,4640,by changing the password hash to be enc,17538,it would be nice to display the priority of re,independent
567,8878,we have changed the date format to be ddmmy,2596,would like to know when another user is edit,independent
568,32543,some users dont want to use default page afte,18643,hi all after every plugin change need to rest,independent
569,5708,when version is put on hold all issues atta,6071,would like to crud wiki site especially c,independent
570,735,is there possiblity to define some kind of s,23247,hirncurrently we are using an old version o,independent
571,34303,it is really handy if the context menu for iss,21448,my users attach lots and lots of images to iss,independent
572,10419,hi noticed that redmine is still using rapha,15286,want to make some minor changes to the defau,independent
573,5266,created filter for my features and would l,6003,hi rnich wollte fragen ob es sinn macht es,independent
574,11174,it would be nice to get something like this as,31043,users can have multiple email addressesrnr,independent
575,2295,created feature for that when viewin,26001,on issue creation it would be very helpful if,independent
576,4909,the same way there is the projects menu it co,20393,hey guysrnrnis this doable in the curren,independent
577,993,when creating time report you can select deta,14882,sorry for my english and also if its duplic,independent
578,33188,because of migration to rails and because ac,19454,want to upgrade my redmine to latest version,independent
579,4562,have parent project with several subproje,1776,perhaps its not big issue but it will be go,independent
580,7817,thank you for taking this opportunity to discu,15910,hi am putting this tracker for the regular,independent
581,17461,file in issue cannot be searched in the search,29402,currently redmine does not allow to restrict t,independent
582,32140,feature included in sets,30813,hi redminers rnrnhas any one from you an,independent
583,15690,if receive imap crontab is setup redmine sh,17693,recently started using redmine in my company,independent
584,1062,when add spent time to ticket by log time,15019,custom queries are great means to provide st,independent
585,3258,add the ability to link to custom query from,31526,used redmine to manager issue and knowledge,independent
586,7318,mod security protects against problematic appl,4910,suggest to allow issue references cross proj,independent
587,5963,redmine does not reload scm commit commentsr,33859,its useful to be able to see the languages th,independent
588,13191,on the roadmap page cant recognize which is,7487,author and assigned to fields included in,independent
589,18170,in russian words are long rnand very often,6854,have version within project and child,independent
590,3125,have redmine installed in systems and b,12436,unless am missing something im using versi,independent
591,1325,providing this type of wiki page construct wou,2712,sometimes task will happen in certain per,independent
592,584,think it would be nice to have preview i,31983,translated strings to bulgarian language rela,independent
593,1414,my project has requirement that several indi,7759,hellorni have redmine installation at wor,independent
594,4521,it seems that there is some logic defect in ho,24842,on the admin dashboard develop tool that wi,independent
595,4804,right now any document you create includes the,31531,you can quote note by clicking the comment i,independent
596,30838,currently when mail handler receives multip,11342,hirni think that redmine should be improved,independent
597,15433,some ideas to improve assignee list ergonomy,4894,hello first of all thank you all for awesom,independent
598,14054,would be useful if theres way to hide all s,4089,im running redmine since month my current,independent
599,22490,feature introduced as might be useful in,10020,to log time you currently need to first select,independent
600,10225,think good improvement are add the possibi,29791,do not want to display the files toggle when,independent
601,4521,it seems that there is some logic defect in ho,21574,dear allrnits possible to have easy to u,independent
602,1061,im using redmine with more than projects,452,would it be possible to have an option to link,independent
603,1341,hellornrnafter trying to lazily import is,470,it would be nice is one could tag wiki conte,independent
604,6299,would probably be just star displayed right,1812,is possible add to header language drop down,independent
605,21727,hellornrnper default only the author is w,33302,currently it is combobox with options,independent
606,18643,hi all after every plugin change need to rest,26736,as per current setup guess we cannot measur,independent
607,10461,when copying an issue often want to change,8893,the basic problem is sharing elements of infor,independent
608,542,think it would be great if there was an auto,8362,this redmine project should permit users to vi,independent
609,9203,it would be nice if redmine displayed tag if,2686,if you have somemany projects and have to add,independent
610,7173,the current implementation of time tracking on,1395,the search function should include usernames,independent
611,17243,our notification configuration is the followin,17587,hellornrni would like to propose featur,independent
612,5748,could it be possible to integrate this plugin,2877,it would be nice to have the ability to includ,independent
613,7685,when having multiple projects with multiple di,24381,the rest api for issue relations lacks means f,independent
614,15578,at the planning stage of project normally we,2184,ok apologize up front if this is covered so,independent
615,14555,hi redmine teamrni suggest this featurer,456,hirnrnwhat do you think to provide file d,independent
616,19564,hi everyone rnrni would like to know if y,6930,in my company there is workflow according t,independent
617,31524,redmine is really flexible project manage so,33296,redmineload default data loads various kinds,independent
618,12324,have plugin that makes use of the activity,26616,can you add done of issue to spent time fi,independent
619,2162,id like to add some additional fields to the,2056,have observed little thing which might be,independent
620,2914,it would be great if you could add ticket fi,28947,when attaching new file on the wiki edit pag,independent
621,3702,create feature wich enables just finished pr,7783,for target version created in project eve,independent
622,8203,have been translated redmine guide to japane,33188,because of migration to rails and because ac,independent
623,356,well would appreciate it if could control,6178,comparison between the scheduled time and th,independent
624,24345,it would be great if the issue detail view wo,30775,in version plugin scm creator was stoped,independent
625,2099,first of all love redmine its very importa,6385,the issue mailer views just enumerate issue fi,independent
626,5161,it would be useful to have featureplugin th,12325,is it possible to extend the issue view to hav,independent
627,4013,hello rni usually use subprojects rnwhe,17243,our notification configuration is the followin,independent
628,19418,now want to give default value to subject,22358,make custom target version sortable and ordera,independent
629,441,add users to group assign projects to gr,16019,when activities are grouped and thus already,independent
630,11604,after installed the redmine process framewor,1166,think it would be great to have feature fo,independent
631,6412,found that redmine authentication is based o,33597,its need to blockhide assignee field for a,independent
632,13147,we really would like to see roles in worflows,33803,as project manager or product owner responsibl,independent
633,28511,would love to have these version information,16742,it would be nice to have option to create at o,independent
634,3385,there is currently no way to specify custom,26155,currently when byproject breakdown is used i,independent
635,27705,want to install redmine plugins by adding ge,4500,it would be very useful to have the functional,independent
636,6873,hello guysrnfirst of all thanks for redmine,19101,now we can see pager at the footer so we ha,independent
637,25534,one use case is the following review of issue,3207,each module seems to have its own way of displ,independent
638,15926,subscribe to my activity view via activitya,9609,upgrade to the latest rails release for,independent
639,28639,bonjourrnrnest ce quelquun pour maider,31043,users can have multiple email addressesrnr,independent
640,8669,if user has rolea with right to set status,4894,hello first of all thank you all for awesom,independent
641,3875,in my company we implemented the integreation,10276,when lot of users are part of project it bec,independent
642,2769,if you are adding new file to documents sectio,21124,enumeration is useful tool for constructing,independent
643,17829,hello allrni am new to using redmine and,24533,it would be great the html title of tickets co,independent
644,1290,implement an atom feed for the project list pa,15286,want to make some minor changes to the defau,independent
645,25651,hi allrnrni got another request that need,19169,it would be great if the wiki could show de pr,independent
646,7223,am currently working on integrating redmine,5776,make in my page like in the mail usuallyrnth,independent
647,10418,the related closed ticket imho address,15273,was searching in google and also on forums a,independent
648,631,right now plugins can only extend the project,4389,it would be very nice if the group list were s,independent
649,33718,there are some of plugins which provided very,1366,after initial submission there does not seem,independent
650,1015,when you open up the forum to anonymous posts,32030,it makes easier to distinguish users in addit,independent
651,33583,use redmine in medical projects and ive cre,22310,currently only these variables are supportedd,independent
652,25010,origin in my question propose,5731,there appears to be no way to make an existing,independent
653,28638,need an issue statuses filter on reminder ta,2110,as explained in the guide the linernprer,independent
654,28536,im sorry but need an upgrade for dummies,13147,we really would like to see roles in worflows,independent
655,7223,am currently working on integrating redmine,25527,when receiving email you can write id as,independent
656,5801,there are lot of people who submit new issue,5516,new field for quality assist with member val,independent
657,5093,although it is already possible to assign fixe,13233,it would be fine being able to sort the custom,independent
658,3205,raw html would be nice but it often leads to,11100,choosing edit in the versions list of pr,independent
659,4646,hi allrnrnwe use redmine in nosoftware,15568,it would be very great if when make link o,independent
660,6574,it would be nice to be able to give few of t,9402,when exporting issue to csvpdf formatissue h,independent
661,6119,would like to have option on the issues f,6018,to test msisdn select prs contractrnclick,independent
662,14924,this feature is an extension to the existing,18137,introductionrni cannot believe it but have,independent
663,23096,dear observers are failing to observe what a,6442,hi jeanphilippe please deletelock this anno,independent
664,323,when an issue is in closed status closed shou,20489,redmine can send emailnotification when tim,independent
665,4832,it would be nice to have symbian client for,2142,plugins routes can today be handled,independent
666,3286,cant find any way to get the listcount of,7617,on the bufferbloatnet project there will be d,independent
667,23828,am using rest api to get user listrnpre,476,itd be handy to be able to change the way the,independent
668,12529,attached patch uses rmagick library calls to c,5802,would be interesting to allow implementation o,independent
669,5046,is there anyways can have the values of the,29595,hi allrn we started using redmine in our co,independent
670,3765,trnbonus points would be added to the wiki,9939,hi allrnrnsorryfor my ignorance but am,independent
671,2150,had the case of having to move and combine,1114,redmine bundles many plugins in the core app,independent
672,8731,dear utkarshrnrnrequesting you to please,11357,there is an existing plugin for redmine,independent
673,28352,hello rnis it possible to change color of d,34496,at the moment we can assign tickets to group,independent
674,4781,it will be very useful if redmine could make i,31354,hi everyonernrni just wanted to sync my r,independent
675,3403,it would be nice to be able to sort the issues,19652,rails team says if rails will be releas,independent
676,9756,would like the ability to designate that my,33286,at custom queryrni can select single in subj,independent
677,15452,is it possible to make ticket invisible or,27770,implementation of srp in password transmission,independent
678,7799,we are redmine as project management tool i,30117,currently redmine has such fixing keywords as,independent
679,6178,comparison between the scheduled time and th,369,add something like this to appviewslayoutba,independent
680,5098,hi everyonernrnredmines query interface,577,please ymling the following strings so we hav,independent
681,19226,for example right now were able to write,10603,when changing the subject of ticket the noti,independent
682,5286,im trying to use excelredmine import featur,2258,when email reminders go out via the rake task,independent
683,20187,for serial migration from another pm system o,16267,the aim is to combine the actions in single,independent
684,14497,pl resolve the plugin problem pl installatio,25224,hidearrnmy environmentrnoscentos ser,independent
685,275,at current projects we are working the documen,1496,the ui could look likernrnprernsave q,independent
686,11060,there is any possibility to insert html fragme,16323,it is very nice that we have markdown in redmi,independent
687,4480,currently there seems to be no way to view th,1863,for the company work for we have software th,independent
688,351,how about some contact information fields for,1775,custom fields would allow one to flag time ent,independent
689,5636,small description,2846,think that it will be good point to have s,independent
690,25510,when user select particular group the next,354,any chance of listing the menu bars projects,independent
691,33472,it would be useful to get users be able to vie,5030,have been using redminedownloading it as,independent
692,4343,for example if one click administrationuser,11181,would be nice to have the log time link on p,independent
693,1316,feature it should be possible to set commen,15603,is there any way the activity can be added i,independent
694,8425,feature for reporting the daily attendance o,4078,rni think it would be nice geewhiz sort,independent
695,16998,hi rnrni look for plugin to append com,7643,currently on report you can click checkb,independent
696,2085,people now use lot of web apps cms web mai,20985,when getting issues with the rest api the jou,independent
697,32360,in roadmap page it is difficult to find open,30476,the feature uses the horizontal screen space m,independent
698,372,it would be very helpful to have the estimated,32602,we have many enumeration values for distinct c,independent
699,31206,hirnrnif the tracker is changed and the,450,redmine does not have preview on add issue scr,independent
700,9215,hirnrntestlink a,23895,as understood emails with autosubmitted are,independent
701,22332,am using the api to add and modify wiki arti,11144,the feature would like to see is the ability,independent
702,17002,think this is easy to implement no conflict,19261,hellornrnmigrate from mantis with migrat,independent
703,4566,missed the function to add manager for all,29958,morning guysrnrni need little help with,independent
704,1203,have feed for overall activity going t,15783,dear allrn currently have to add new b,independent
705,1265,versions should be deletable in the same way,28531,we have theme with styling dependent on kn,independent
706,4617,im using redmine to manage two projects each,11442,would be great if can monitor changes on rep,independent
707,9548,hello everybodyrnrni need help in diffic,1870,it would be nice if minimized version of the,independent
708,23583,need documentation on custom field keyvalue,629,it will better to put text format link hel,independent
709,1566,using wiki syntax is sufficiently efficient,16930,developed plugin for one of our clients in,independent
710,3239,it would be nice to have the ability to see al,26616,can you add done of issue to spent time fi,independent
711,1548,it might be very convenient to have kind of bo,2944,we have customers who use redmine in business,independent
712,12546,for example have project with two subpr,27299,we are using bitnami redminestack installer,independent
713,27877,bots traverse over time areas which never ex,21759,like pie graph in jira to see over all statu,independent
714,23944,is there any easy way to change the colors of,6298,when reviewing large list of issues each ti,independent
715,10129,we are looking for plugin or feature where use,17176,there should be feature in summary report by w,independent
716,15910,hi am putting this tracker for the regular,380,some projects are similar or connected thus t,independent
717,6659,at times you want to rnrn remove spam c,8203,have been translated redmine guide to japane,independent
718,1039,perhaps dont know all the tradeoffs but,5289,please could request an option for initials,independent
719,24383,rnpulling differences since last update,33210,please create new category named filters w,independent
720,28352,hello rnis it possible to change color of d,33297,think it would be bit more convenient if t,independent
721,7949,very popular feature of jira is the ability,28531,we have theme with styling dependent on kn,independent
722,32030,it makes easier to distinguish users in addit,20231,hellornrni am interested in getting offli,independent
723,18656,when markdown is used for wiki and following s,19190,while sending email notification want to add,independent
724,405,have many projects in redmine and keeping a,19084,id like to add the todotxt export format in,independent
725,12023,the workflow allows the tracker to define the,8156,correo saliente de alpinacom alpinacomco,independent
726,19293,hirnrnits possible to load the issue edi,5667,it will be convenient if could put link to,independent
727,21058,when user clicks on the logout button in the,29145,we used google site as our team site which con,independent
728,3619,am blind linux user and installed gsb n,10351,the preview of ticket that is being duplicat,independent
729,6165,the ability to editfix existing text fields,7690,it would be very helpful if you could set depe,independent
730,24884,very usefull for example we have trackers cu,15820,how to list all files from subcategories in f,independent
731,16207,by now if you export custom issue query for,281,it would be great to be able to access passwor,independent
732,21198,hi allrnfor planning purpose need to spli,15382,maybe this has already been discussed could,independent
733,1325,providing this type of wiki page construct wou,16104,in my company we have redminesrnone for o,independent
734,4882,ive tried to implement the email receiving th,5963,redmine does not reload scm commit commentsr,independent
735,4164,it would be nice to be able to say that user,17620,hi every bodyrni would like spent time fiel,independent
736,11760,spam is big issue not just with redmine o,356,well would appreciate it if could control,independent
737,12690,viewing the bigsize repository cause the redm,1187,it would be very useful if one can define wi,independent
738,3528,im talking about how you see little bit of,8915,since the begin have configured my mercuria,independent
739,784,would like to build an air based fat client fo,3031,if you select bunch of tasks and pull up the,independent
740,23316,currently when you wish to include only parts,10526,when looking at the time entries page having a,independent
741,17661,where can get the germanportugal language f,479,would it be possible to have the add file fu,independent
742,7168,if we can add some userdefined attributes to,9629,hirnrni need some support to add custom f,independent
743,3344,this feature is just like the tracrnyou can,6946,why there is now payednotpayed filter on the,independent
744,3417,right now can get tickets autoassigned to a,33308,date fields in queries should be groupable wit,independent
745,12072,id like to be able to filter projects based o,8893,the basic problem is sharing elements of infor,independent
746,24078,when am running localhostredmine on browser,22593,my installation is intented to public but peo,independent
747,566,have configured the current trunk version of,21208,it would be nice if redmine were able to have,independent
748,6641,hirnrni have couple of projects one for,5772,as noticed in it is currently rather di,independent
749,16024,think good option only for the administra,17925,display and edit customized field each one in,independent
750,27826,suggestionrnnon member should be invisibl,4199,weve got postcommit hook going at work th,independent
751,28253,need that in the result of applying any filt,10858,at the moment there is no filtersearch functi,independent
752,467,currently the project summary fields are stati,1529,can you add privileges to every boardrnfor,independent
753,29993,when project added to archive it is hidden f,10913,hirnrnwe have some video stuff which is,independent
754,2627,please need that in section files is possi,11074,currently the calendar is limited to only show,independent
755,788,is there any possibility of being able to embe,4827,it should be possible to enter number of tag,independent
756,23501,hirnrni have configured redmine to create,34202,this is my first task here rnhi everyone,independent
757,10271,if one is having server trouble it is sever,13294,lets say have project standards which hold,independent
758,3350,we have lot of users and the number of vers,14099,is there any plugin or filter on how to see de,independent
759,2547,translated the strings of redmine to the gal,28412,redmine can register plugin same id with regis,independent
760,11845,slip charts are an incredibly useful tool for,8423,is there any reason for redirecting to action,independent
761,5762,can it be held please if possible think,3497,lets say you have issues one that is close,independent
762,5799,it would be great if two new permissions could,4695,redmine could provide special stack trace form,independent
763,6854,have version within project and child,11351,believe this can be an extension to the curr,independent
764,24015,currently the estimated hours is completely hi,17469,adding thisrnrnapicompleted percent vers,independent
765,2543,redmine has this hook when displaying versio,12022,this improvement could be guarded with new p,independent
766,30053,hirnrni am wondering if there is anyway t,17776,problemrnrnoften in project colle,independent
767,12521,redmine mysqlrnmysql,5318,make the following actions one by onern n,independent
768,17925,display and edit customized field each one in,3887,it would be nice to have google adsense plug,independent
769,31304,hello rni would like to hide the checkbox,17359,it be helpful if there were additional filters,independent
770,24525,hirnrnin my company we use the tfs as sou,14083,in custom search issue one can define group by,independent
771,19484,is there way to have different ordering in t,19955,steps to reproducern create an issue ar,independent
772,948,apreciate so much if in this version we can,2481,hello thanks for an excellent project managem,independent
773,4645,when logging time would like to update the,8367,there is rising demand for dedicated control,independent
774,17380,its more convenient to override the sidebar i,11760,spam is big issue not just with redmine o,independent
775,1726,would really like the ability to store my do,8760,attached is patch to set issue assignee to y,independent
776,8338,the many of issues on redmineorg lack good,15729,questionsrn does redmine offer various cha,independent
777,20650,we removed the standard fields start date an,24490,the subtask list should be collapsible when vi,independent
778,18663,hi team rnrnwould like to know if the exi,19664,why cant set the option dont want to be,independent
779,11014,intrornrnthe idea is to adds new pro,24813,when creating spent time for an issue the i,independent
780,3125,have redmine installed in systems and b,3565,it is useful to know the exact datetime when,independent
781,13182,eg newly defined or deleted versions rename,4929,or add version filter to issue report,independent
782,15348,while editing roles there is checkbox calle,1496,the ui could look likernrnprernsave q,independent
783,3887,it would be nice to have google adsense plug,2932,do you plan to build functionality to allow to,independent
784,17732,as far as can tell the rest issues api retu,22018,in trying to style the options section of the,independent
785,8595,forgive me if im overstepping my boundaries h,7798,noticed that after making lot of commits t,independent
786,24187,steps to reproducernrn goto,4948,when you click on the versions tab from the se,independent
787,22332,am using the api to add and modify wiki arti,31735,because in my team there is people from france,independent
788,11110,want to export all of our issue from one pro,6252,for multilevel projects when filtering by a,independent
789,21198,hi allrnfor planning purpose need to spli,4744,we would find it far more convenient if redmin,independent
790,554,localization of tooltips in publicjavascripts,30419,support for mysql ended in december,independent
791,385,hirnrnwe miss this feature reallyrnwou,4717,observed rndirect link,independent
792,8363,there was plugin that aimed to do this call,23866,have this problem in api restrnrncross,independent
793,34220,good morning if this implementation is carri,1430,want method to stoprun email notification,independent
794,3537,we hope the project members can be watched r,19809,hirnrni want to hide favourite projects,independent
795,31143,hello rni want to add custom fields in th,1948,redmine should provide to users way to navig,independent
796,6698,subprojects are phenomenalrnrnbut id sti,1948,redmine should provide to users way to navig,independent
797,23471,want to start redmine project from anoth,4877,in my company as we use only svn we modified,independent
798,16348,dear teamrnrnwe are working on customizing,402,there is two ways how it is possible to change,independent
799,6769,we just upgraded to the latest redmine we n,836,it would be nice to have component for my p,independent
800,23212,work in big company where we have implemen,2947,sometimes when working on larger wikipages,independent
801,26677,when purposely causing login error on redmin,28639,bonjourrnrnest ce quelquun pour maider,independent
802,32030,it makes easier to distinguish users in addit,7792,redmines pngs are currently not fully optimiz,independent
803,17201,as of redmine the group options appear t,2847,the idea would be rnrake redmineload defau,independent
804,8984,think that we can have better usability of,5259,hi everyonerni need some help with new cu,independent
805,33784,as mercurial is transitioning to python,4898,nova tarefa teste,independent
806,10253,when creating or updating an issue the upload,20393,hey guysrnrnis this doable in the curren,independent
807,10158,user storyrni made ticket and set up task,31524,redmine is really flexible project manage so,independent
808,11074,currently the calendar is limited to only show,1352,since the plugins are vital to building grea,independent
809,14993,it woud male things easier instead of having t,28299,hirnfor the moment we can only fetch issues,independent
810,2374,it will be fantastic to be able to create feat,25010,origin in my question propose,independent
811,4219,important for integration with party apps,18810,just as the export feature of wiki module is,independent
812,27093,currently only issueid format is used f,23123,suggest to allow to add relation issue from,independent
813,20366,hirnrni maintain redmine on debian and t,3237,when somebody commit something and include lin,independent
814,30014,in some usecase scenarios like code merge u,362,users should be able to create issues without,independent
815,27299,we are using bitnami redminestack installer,386,imagine the following date,independent
816,18468,when changing the state of an issue from resol,410,ive been using pmwiki,independent
817,5782,the module for forums is labeled boards under,20689,there is feature for redminesettingsreferen,independent
818,6930,in my company there is workflow according t,4518,currently the shipped version of the wiki for,independent
819,23119,hellorni saw the list of hooks,4199,weve got postcommit hook going at work th,independent
820,11464,hirnrni have start writing redmineapi i,10523,hey guysrnrni really need an additional f,independent
821,19640,hellornrnit would be great to have feat,2062,it will be nice to have drop down with list of,independent
822,14416,good dayrnrnis there any plugins or way,12273,think it is wrong to see categories that hav,independent
823,23944,is there any easy way to change the colors of,18170,in russian words are long rnand very often,independent
824,13615,when displayed wiki page one can press histor,5289,please could request an option for initials,independent
825,10526,when looking at the time entries page having a,31882,currently on issue statuses table length of n,independent
826,25003,hellorni found window about the approval,29145,we used google site as our team site which con,independent
827,5653,hi guysrnrnwhy my page uses render p,3973,when you close an issue with commit it woul,independent
828,34044,due to lack of attention extrasvnredmine,14322,sometimes an excelspreadsheet export of ticke,independent
829,18257,current plugins delivering additional macros f,18768,rnrnnow issue can be assigned to every u,independent
830,4863,if someone already had mediawiki installatio,8881,sorry if this is an unusual way to approach on,independent
831,8663,we need to know whether we can control the doc,31676,every time need to create system user for,independent
832,8337,id like to set up role that restricts the u,1115,my favorite plugin when create rails project i,independent
833,7321,when you have repository with another reposi,6343,nova font,independent
834,6633,as there wqas discussion on gantt chart acro,12701,developed the drive in layout model,independent
835,6854,have version within project and child,23179,thought it would be helpful to have headin,independent
836,10453,there is no revisionmanagement for any file u,7149,if tracker is chosen during issuses selectvia,independent
837,6937,similar to when shutting down windows server,13230,actually it is possible to group issues by sta,independent
838,20283,as of,7429,hirnrnive trying to implement the reposm,independent
839,26846,currently members are added to the project,5949,script to migrate from activecollab would be,independent
840,11515,the subject sounds worse than it is used to,2876,wiki concurrent edition does not happen very o,independent
841,15332,there should be an additional right in roles,5537,links within wiki are one of the most fundam,independent
842,32976,by changing the user icon to avatar in the add,1223,it should upload file also when editing wiki p,independent
843,11578,why not passing the whole content of the macro,2860,useful plugin would be bounty plugin tha,independent
844,1649,the link in the file module ends with versi,15361,im not sure its right way to ask such que,independent
845,19508,lot of plugins was registered long time ago,1494,as plugin developer ive had to walk severa,independent
846,6963,it would be interesting way to list and man,13326,we are wanting to add security against certain,independent
847,32343,when many roles are configured the permission,23119,hellorni saw the list of hooks,independent
848,11246,would be extremely useful if in redmine will b,33207,this patch adds dockerfile to allow people w,independent
849,17829,hello allrni am new to using redmine and,3061,hirnplease modify the regex to match the wi,independent
850,15829,hi guysrnrni want to filter by assign user,10225,think good improvement are add the possibi,independent
851,370,user may only readedit the projects heshe,7500,mamy times have bug repot sent by email fo,independent
852,14067,thank you for implementing referencing the use,1244,this may be similar to intere,independent
853,1042,when using ldap onthefly user creation if u,508,instead of having all the files in one directo,independent
854,17668,hellornbcc required becasuse the news entr,3074,it seems to me that such feature would impro,independent
855,18014,the link at the bottom under settings reposi,10913,hirnrnwe have some video stuff which is,independent
856,17658,hi fellasrnrni would like to post requi,8084,for example redmineorg issue is in the,independent
857,14614,need two new view hooks for my pluginrnr,21930,hellornrnis this possible to automaticall,independent
858,5289,please could request an option for initials,7441,that is pity that there is no graphical report,independent
859,4032,an interesting missing feature that would a,23006,it would be great if youwe are able to open a,independent
860,5708,when version is put on hold all issues atta,29993,when project added to archive it is hidden f,independent
861,13494,hirn rnin gantt chart zoom inzoom out,1517,id like to see some sort of burn down graph f,independent
862,15633,use some plugins and now want to customize,8006,hirnrnthe rightclick context menu for is,independent
863,12875,it is possible to link particular documenti,2860,useful plugin would be bounty plugin tha,independent
864,15236,when changing custom field the diff in the,10188,the ability to add new custom informational,independent
865,7986,am currently using and waiting for,10383,it is possible to view the entire diff of sp,independent
866,17842,hellornrnis there any solution for our pr,20471,dear teamrnrni am impressed with the redm,independent
867,9211,im syncing all groups and users with our acti,32311,issues filter issuernstatement is i,independent
868,1223,it should upload file also when editing wiki p,6622,see redmine forum topics are flat,independent
869,4645,when logging time would like to update the,6664,when move an issue to different project ch,independent
870,10386,hi allrni have just started working on mo,5507,it would be grate if the administrator has the,independent
871,25140,currently the api only accepts two ways to au,13213,this is feature request to roll the features,independent
872,8965,this issue concerns the email headers and foo,7487,author and assigned to fields included in,independent
873,6343,nova font,30471,currently the default columns checkbox on t,independent
874,15578,at the planning stage of project normally we,2487,file is plugin for software reliability growt,independent
875,8384,if grouped my custom queries by priority and,1221,have found user can not editdelete the mess,independent
876,23140,when dont want to be notified of changes t,32489,maybe it can be done already and just could,independent
877,13478,it would be nice to have feature that if t,15966,it would be great if one could chose by the u,independent
878,8807,hi would like to be displayed in report tas,12368,rni am new in redmines and have requiremen,independent
879,26736,as per current setup guess we cannot measur,17842,hellornrnis there any solution for our pr,independent
880,490,issues submitting should be allowed for anonym,23282,have issues in project and export li,independent
881,15076,it would be nice to show hint after register,3620,when select the users tab in the administrat,independent
882,541,if an issue has revisions associated with it,3973,when you close an issue with commit it woul,independent
883,22180,how to add assignee to the filter selection li,28299,hirnfor the moment we can only fetch issues,independent
884,3795,please you can find attached the greek transla,353,id like to be able to optionally assign use,independent
885,4640,by changing the password hash to be enc,12559,have project set up in redmine want to,independent
886,14952,we try to use redmine to manage support cases,18122,on installation tutorial in step regarding to,independent
887,4882,ive tried to implement the email receiving th,901,sometimes similar issues can be raised in diff,independent
888,2078,hirnrnfirst of all let me say that redmi,1776,perhaps its not big issue but it will be go,independent
889,31381,id like to find change status on issues at c,20230,when transforming ganttchart into pdf the,independent
890,5872,one feature that ive gotten requests for is t,1244,this may be similar to intere,independent
891,4089,im running redmine since month my current,4042,we have some projects that have single categ,independent
892,29993,when project added to archive it is hidden f,14317,hey teamrnrnokay so would like the abi,independent
893,297,in order for me to even be able to create an i,16084,we have custom field called severityrnr,independent
894,33210,please create new category named filters w,32665,would it be possible to add vertical and horiz,independent
