,id1,Description1,id2,Description2,Type of dependency
952,16098,would it be possible to enable following fea,5238,often happens that user creates new issue and,relates
953,10792,right now addingdeleting subissue or an i,16098,would it be possible to enable following fea,relates
954,17208,since changing issue relations generat,16098,would it be possible to enable following fea,duplicates
955,11894,add the possibility to have different emiss,16093,while starting to use redmine lot more wer,relates
956,16093,while starting to use redmine lot more wer,241,when mail is notified default sender is got f,relates
957,16093,while starting to use redmine lot more wer,5913,rnin mail notification created by redmine f,duplicates
958,16086,the if enable the markdown formatterrnr,16373,just recently became redmine useradministra,duplicates
959,16195,may be related to feature requestrnr,16074,it would be great to be able to use user goups,relates
960,20405,footnotes support is not enabled for the markd,16072,use markdown lot so tried the developin,duplicates
961,16068,backgroundexplanationrnrnredmine is an,16067,oneoff issue creation is cumbersome when jugg,relates
962,16068,backgroundexplanationrnrnredmine is an,16067,oneoff issue creation is cumbersome when jugg,relates
963,16067,oneoff issue creation is cumbersome when jugg,12704,happy new yearsrnas you know redmine sub t,relates
964,16052,currently dont like the associated revision,3058,we have some issues where there are so many st,relates
965,16050,realized that many people me included tend,1011,as see lot of people voting for different ti,duplicates
966,16034,hirnwe are using ckeditor pluginrnwe hav,16962,currently htmlonly emails are handled by just,duplicates
967,16026,in roadmap the tasks should be differentiated,5275,since we have subtasks now it would be bett,duplicates
968,16025,when have task assigned to version and i,6117,have been asked if it is possible to have su,duplicates
969,33002,there are no files in news notifications can,16006,the send notification is called on message cre,relates
970,15971,think nice feature are add this option to,12677,would split my suggestion into two partsr,duplicates
971,15928,hellornrnwere having problem that ever,10033,we have an issue in redmine and we have numb,relates
972,8692,now is impossible to create admin users that d,15928,hellornrnwere having problem that ever,relates
973,14640,hellornhow can set it that only certain p,15928,hellornrnwere having problem that ever,duplicates
974,15925,context have helpdesk pluggin and may rec,12043,think nice feature are add the feature of,relates
975,26680,with new redmine version default assig,15919,currently the one can see default assignee on,relates
976,12005,ability to hide fieldrnrnrelated to,15918,it should be possible to change the name or ev,relates
977,25052,since we can create full width layout custom,15918,it should be possible to change the name or ev,relates
978,4387,it should be able to change the name or even r,15918,it should be possible to change the name or ev,copied_to
979,15902,currently the versions are not grouped accordi,9851,id suggest to equalize the way how available,relates
980,15902,currently the versions are not grouped accordi,23265,this pertains to the change applied in,relates
981,16123,currently the custom field of type version is,15902,currently the versions are not grouped accordi,duplicates
982,17053,request to have the custom field to have the g,15902,currently the versions are not grouped accordi,duplicates
983,23348,project is subproject of project arnr,15902,currently the versions are not grouped accordi,duplicates
984,12886,would be useful thing to display as column,15900,if there are attachments want to display in,relates
985,6719,could there be new custom field type be adde,15900,if there are attachments want to display in,relates
986,15880,currently redmine has at least three differen,10773,we would like to have redmine main and context,relates
987,6984,we using some plugins and now we have about,15880,currently redmine has at least three differen,relates
988,6204,suggest to delete bookmark new issue fro,15880,currently redmine has at least three differen,relates
989,5536,one of the biggest hurdles to wiki productivit,15880,currently redmine has at least three differen,relates
990,8357,it would be nice if there could be an additio,15880,currently redmine has at least three differen,relates
991,12469,really like redmine and we are still evalua,15880,currently redmine has at least three differen,relates
992,4157,easeofuse is key when having end users clie,15880,currently redmine has at least three differen,relates
993,6658,logically the new issue menu item does not,15880,currently redmine has at least three differen,duplicates
994,15847,that would be just what need in order to hav,4191,really like the redminereceivingemails f,duplicates
995,15838,when an update is received to an issue via ema,15837,when an email is received from valid user to,relates
996,15838,when an update is received to an issue via ema,15837,when an email is received from valid user to,relates
997,22280,hirnrnwhen users add note to talk with,15837,when an email is received from valid user to,relates
998,29992,now only administrators can see list of all p,15835,we are developing an synchronization of projec,duplicates
999,15809,hi guysrnrni have to assign one issue for,12579,dear allrnrnkindly need to make,duplicates
1000,15787,please add field for issue categories descr,442,hirnrnin project when having testersr,relates
1001,12005,ability to hide fieldrnrnrelated to,15782,just to be clear this request is specificall,relates
1002,24677,option is not in subprojects filter woud,15773,it should be possible to select multiple subpr,duplicates
1003,15752,attachments can be provided by optional descri,4383,frequently will download file then not kn,duplicates
1004,15699,let custom fields have description that is d,2389,standard issue fields should have tooltip or,relates
1005,4637,in order to make it easier for users to use re,15699,let custom fields have description that is d,relates
1006,14275,have developed plugin called redmine cust,15699,let custom fields have description that is d,relates
1007,21954,there is link to specific commitrncomm,15686,when using git is common to have slashes in br,duplicates
1008,21492,hi teamrnrni have send mail notification,15615,would like to change the template of redmine,duplicates
1009,15575,im usingrnenvironmentrn redmine versio,8058,currently it is impossible to use redmine with,relates
1010,15575,im usingrnenvironmentrn redmine versio,3972,it would be very nice when the values of field,duplicates
1011,15549,hirnrnim doing weekly code reviews ever,7623,when creating bunch of issues id probably,duplicates
1012,15535,adds links to notes in specific task,12912,following and extending while using the,duplicates
1013,20497,as discussed in currently html,15520,the well my world is moving towards markd,relates
1014,14260,instead of precode tag for code highlighting,15520,the well my world is moving towards markd,duplicates
1015,15416,now with custom fields inside issues c,23997,for issue custom fields one can already selec,duplicates
1016,15412,hey folksrnrnis there reason why redmine,18220,understand that plugins are the recommended,duplicates
1017,15410,due to it would be nice to do the somet,22978,when follow eg the link the,duplicates
1018,3058,we have some issues where there are so many st,15409,imagine that some guy submitted issue and,relates
1019,15396,create order execution of the tasks and relati,2024,this is patch to edit gantt chartrnyou ca,relates
1020,15387,plz allow for hierarchical categoriesrnwh,5220,let me start out by saying that im quite impr,relates
1021,15367,the current awesome nested set plugin is out,14534,hirnrni want to run redmine on rails,relates
1022,25061,hi everyonernrnin attachment sent the sc,15358,we have added resolved by and resolution ty,duplicates
1023,13690,this is somewhat related to but think,15340,redmine could become much more powerful if it,relates
1024,7849,in different projects am using redmine with,15340,redmine could become much more powerful if it,relates
1025,29617,tried to search for duplicates but couldnt,15333,would like suggest that oembed be added to r,relates
1026,15290,as of subproject nesting depth limit has,594,would like to see this enhancement for bet,relates
1027,20422,hirnrnthe thumbnailmacro is very useful,15255,not big but nice feature open images that,relates
1028,15246,we are shop with several different departmen,18424,want feature like the project,relates
1029,15228,custom field provide link custom fieldrnr,5794,custom fields can also be used to store urls,relates
1030,15228,custom field provide link custom fieldrnr,13708,were using redmine for the moment as private,relates
1031,15225,on our setup we are finding it problematic to,5112,the current text formatting setting is global,duplicates
1032,15201,scenariornuser leaves company profile get,11069,need to be able to search open closed task,relates
1033,24568,it is not possible to select locked user for,15201,scenariornuser leaves company profile get,relates
1034,19367,now the version created has only due date pl,15180,hirnwhy not to add start date on version i,duplicates
1035,15178,it would be very nice if redmine can create au,5453,when person updates ticket with ticket n,duplicates
1036,15177,all custom fields are set in static manner,6717,use casernrnthe administrator of the,relates
1037,15164,make it possible to add group as watcher so,4511,having the nice user group feature in redmine,duplicates
1038,15152,this issue is related to,15021,slarn configurable when you are using th,relates
1039,15151,currently documents doesnt support watchers,6098,it would be really nice feature to be able t,duplicates
1040,10757,in the redmine administration in the custom f,15136,today when creating custom field we can se,duplicates
1041,15133,the most users which use redmine are programm,14937,planio has developed and woul,duplicates
1042,19797,when am trying to browse the activity of c,15129,our organization just migrated all the data fr,relates
1043,15124,with the introduction of the new ipos cli whic,15108,with the introduction of the new ipos cli whic,relates
1044,15124,with the introduction of the new ipos cli whic,15108,with the introduction of the new ipos cli whic,relates
1045,15107,were sharing redmine with our customersrni,3088,adding the option to hide this field to the r,duplicates
1046,17736,im missing the function to only put few mem,15065,doing this would allow limiting values that ca,duplicates
1047,19171,currently you can filter issues with related i,15029,use this filter to filter out some issues th,duplicates
1048,15029,use this filter to filter out some issues th,16621,wrote patch for feature that adds r,duplicates
1049,15152,this issue is related to,15021,slarn configurable when you are using th,relates
1050,5458,can very good feature to add time fields for,15021,slarn configurable when you are using th,relates
1051,15021,slarn configurable when you are using th,12222,hirnrni dont know if there is still re,relates
1052,15018,every tracker should have an optional descript,442,hirnrnin project when having testersr,duplicates
1053,14998,currently redmine adds all the attachments of,3413,use digital signature in mailapp and if i,duplicates
1054,14937,planio has developed and woul,14936,the elements of the jstoolbar are currently st,relates
1055,7587,wouldnt it be great if redmine had another el,14937,planio has developed and woul,relates
1056,23106,the new code highlighting toolbar button,14937,planio has developed and woul,relates
1057,32528,languages often used in code highlights differ,14937,planio has developed and woul,relates
1058,15133,the most users which use redmine are programm,14937,planio has developed and woul,duplicates
1059,13394,it would be useful to have code button int,14937,planio has developed and woul,duplicates
1060,14937,planio has developed and woul,14936,the elements of the jstoolbar are currently st,relates
1061,14907,hi therernrnmaybe this could be goal fo,14534,hirnrni want to run redmine on rails,duplicates
1062,10402,could you please introduce rest api to retriev,14872,allow creating activities withrn event type,relates
1063,22109,hirnrni would like to enrich time recor,14872,allow creating activities withrn event type,relates
1064,25792,couldnt get the activities from the api th,14872,allow creating activities withrn event type,relates
1065,14869,allow the movement of documents from one proje,5457,like issues it will be cool to switch documen,duplicates
1066,14859,hope this is not an duplicate feature reques,4291,currently you cant tell which issues are not,duplicates
1067,14842,on pages like,2911,ive seen lot of feature requests around cus,duplicates
1068,13843,hirnrnim trying to add attachments to,14830,currently it is not possible that k,duplicates
1069,18424,want feature like the project,14824,we to give permission for company management t,relates
1070,14820,consider roottrunkappcontrollersaccount c,14818,in diffs and other places include better na,relates
1071,14818,in diffs and other places include better na,14816,currently diff view does not allow quick links,relates
1072,14820,consider roottrunkappcontrollersaccount c,14818,in diffs and other places include better na,relates
1073,14818,in diffs and other places include better na,14816,currently diff view does not allow quick links,relates
1074,14816,currently diff view does not allow quick links,9807,when someone send link to diff the only w,relates
1075,14814,currently the diffs only shows minimal lines o,9917,when viewing diff it could be usefull to ha,relates
1076,14801,currentlyrnrnwhen one updates ticket yo,8002,want to know if it is possible to close issu,relates
1077,14800,hirn rni tried to implement the multiple,3718,it could be great to have several categories f,duplicates
1078,995,it will be great to save report designs in the,14790,now it is possible to create custom query i,duplicates
1079,14786,the target version field filters out locked an,10953,im looking to create project that functions,duplicates
1080,14786,the target version field filters out locked an,8572,hirnrnwe where waiting for custom version,duplicates
1081,5913,rnin mail notification created by redmine f,14727,in appmodelmailerrb add app title to email,relates
1082,14717,when querying an issue with the rest api,21757,due to the sum of estimated hours or,duplicates
1083,14688,some customers need more descriptive categorie,20991,because subcategories isnt yet thing we of,duplicates
1084,14678,as far as can tell admins and obviosuly non,14487,is there an easy way to delete issue history,duplicates
1085,14654,currently the gantt chart can only display up,9296,it would be great to have user preference wh,relates
1086,24550,hirnrnwe have projects that run for more,14654,currently the gantt chart can only display up,duplicates
1087,14648,hi therernrnit would be really helpful to,29660,currently redmine sets no http referrer config,relates
1088,14640,hellornhow can set it that only certain p,15928,hellornrnwere having problem that ever,duplicates
1089,14639,hellornrnhow can give name for the em,5913,rnin mail notification created by redmine f,relates
1090,12230,the redmine text format help like in new tick,14630,precode classdiffrnindex libredmine,relates
1091,14599,tried on latest version rmagick installed im,12447,the vendorpluginsrfpdftcpdfrb port of f,relates
1092,14596,so we can easily find out the date in gantt vi,3034,there should be day numbers visible in gantt,relates
1093,21503,patched to add an option for email se,14574,germanrnhallornrnwie kann ich die opti,relates
1094,16172,currently when update task assigned to me,14574,germanrnhallornrnwie kann ich die opti,relates
1095,24629,it looks to me that the option dont want,14574,germanrnhallornrnwie kann ich die opti,relates
1096,14553,you can configure custom fields for error type,8572,hirnrnwe where waiting for custom version,duplicates
1097,15367,the current awesome nested set plugin is out,14534,hirnrni want to run redmine on rails,relates
1098,14371,ruby retired on the end of june,14534,hirnrni want to run redmine on rails,relates
1099,12097,are there any plans for making redmine thread,14534,hirnrni want to run redmine on rails,relates
1100,14907,hi therernrnmaybe this could be goal fo,14534,hirnrni want to run redmine on rails,duplicates
1101,14678,as far as can tell admins and obviosuly non,14487,is there an easy way to delete issue history,duplicates
1102,14472,reopen of feature tracking i,14387,time tracking is one of the most hated and ne,duplicates
1103,14470,possibility at user profile level to toggle,9068,this is new toogle link called submit witho,duplicates
1104,14469,while browsing the source code via the source,3382,currently if you use prernprecode class,duplicates
1105,14468,hirnrni am considering switching from bug,1159,currently we can add one or many filters to s,relates
1106,14465,hellornrnwe use redmine as development,1739,sometimes submit an issue but down the roa,duplicates
1107,14459,im very love in redmine on my workrnrni,13419,redmine is are perfect instrument for develope,relates
1108,14449,hirnrnits possible show version custom,9850,like the subject already implies id suggest,duplicates
1109,14449,hirnrnits possible show version custom,9851,id suggest to equalize the way how available,duplicates
1110,14440,hi allrnrn want to give permission to c,7842,it should be very userfull to allow user creat,duplicates
1111,14418,when one or more issues are copied the relati,11647,would like function in redmine that would,relates
1112,14404,hi allrnrn how to give more than one mail,4244,is there anyway that we can store multiple em,duplicates
1113,8897,issues are sorted by id in the gantt chartr,14397,as of the issues in the gantt will be so,relates
1114,14390,hi everyonernrnwe are thinking about open,9432,it would be useful to have the possibility to,duplicates
1115,14472,reopen of feature tracking i,14387,time tracking is one of the most hated and ne,duplicates
1116,13947,dont know how difficult this is to implemen,14384,each month for our workflow we need to see,relates
1117,14384,each month for our workflow we need to see,1561,am constantly juggling tasks to try and assi,duplicates
1118,14384,each month for our workflow we need to see,11253,on the issue list the progress bar includes th,duplicates
1119,14371,ruby retired on the end of june,14534,hirnrni want to run redmine on rails,relates
1120,14364,in systems where autoregister is disabled it,3872,it should be usefull to add two functionalitie,duplicates
1121,27864,hirnoften copy issues across versions my,14342,when copy tasks with subtasks the changed p,duplicates
1122,14341,could you add ability to restrict email domain,3369,for using redmine in an internal company situa,relates
1123,14341,could you add ability to restrict email domain,12855,when you use redmine in the compayyou coworke,duplicates
1124,31340,it would be nice if there would be options,14341,could you add ability to restrict email domain,duplicates
1125,14339,hi therernrnin our company we are using,8562,we face the problem that we have many project,duplicates
1126,14332,hirnrnwhen browsing any repository it is,2372,this is wishlist for several enhancements of,relates
1127,14332,hirnrnwhen browsing any repository it is,1424,hirnrnim currently in the process of mig,relates
1128,14332,hirnrnwhen browsing any repository it is,25999,in line with the changes proposed in i,relates
1129,14275,have developed plugin called redmine cust,15699,let custom fields have description that is d,relates
1130,14264,it would be nice to have possibility to export,13993,allowing the user to exclude private comments,duplicates
1131,14260,instead of precode tag for code highlighting,15520,the well my world is moving towards markd,duplicates
1132,14250,summaryrn new version status archive r,685,hirni think it would be great to have cus,duplicates
1133,14183,hirnrni have question about custom queries,1019,it would be useful the possibility to save cus,duplicates
1134,14164,it would be very useful to be able to filter i,23215,currently we have the possibility to filter i,duplicates
1135,14162,the ability to hide standard fields from certa,5037,it would be nice to define some kind of view p,relates
1136,14162,the ability to hide standard fields from certa,12005,ability to hide fieldrnrnrelated to,duplicates
1137,14130,there is possibility in spent time report now,13558,it would be very helpful to be able to filter,relates
1138,14130,there is possibility in spent time report now,30346,am evaluating last redmine version,relates
1139,14120,we are really missing functionality for automa,440,add stopwatch button to the timetracker whe,duplicates
1140,14078,hellornrnthe project jump box is only dis,2705,currently the jump to project dropdown,duplicates
1141,4015,allow some application settings eg theme to,14073,hellornrnwe have projects in our red,relates
1142,14073,hellornrnwe have projects in our red,20364,found out cant enabledisable modules for,relates
1143,11414,by default redmines diff reports any whitesp,14034,it would be nice to get the ability to choose,relates
1144,14021,hellornrni think that we need system to,12909,want to configure issue statuses order on,duplicates
1145,14018,when creating new issues on redmine the defau,1365,presently the default tracker value is deter,duplicates
1146,11969,would like to have the option to display cer,14017,backgroud in our enviroment we use redmine fo,relates
1147,14006,from the topmost menu projects view all,5920,recently started using redmine with many pro,relates
1148,14006,from the topmost menu projects view all,23310,id like to replace the jump to project s,relates
1149,11940,it requires two clicks projects view al,14006,from the topmost menu projects view all,duplicates
1150,14264,it would be nice to have possibility to export,13993,allowing the user to exclude private comments,duplicates
1151,13083,in version whenever change the status,13981,it would be nice to be able to configure the s,duplicates
1152,27680,currently the format is as followsrnrnpr,13981,it would be nice to be able to configure the s,duplicates
1153,13947,dont know how difficult this is to implemen,14384,each month for our workflow we need to see,relates
1154,13947,dont know how difficult this is to implemen,26826,hirnrnheres patch that adds filter f,duplicates
1155,13935,to get quick overview who has how many hours,1561,am constantly juggling tasks to try and assi,duplicates
1156,13890,custom fields should be visible or editable de,11853,congratulations for the version the optio,duplicates
1157,12869,when create ticket via mail have to wri,13862,my redmine installation is configured to recie,relates
1158,13844,we are using redmine for project management,16962,currently htmlonly emails are handled by just,relates
1159,13843,hirnrnim trying to add attachments to,14830,currently it is not possible that k,duplicates
1160,13842,it turns out very few changes to the style s,19097,there have been number of attempts to make r,duplicates
1161,13839,when project tracker has an important numb,11361,this is just suggestion butrnrnit would,relates
1162,13838,am unsure if this is defect or feature r,4569,with feature new versions can be added f,duplicates
1163,13834,hirnrni am looking for datetime field a,5458,can very good feature to add time fields for,relates
1164,13834,hirnrni am looking for datetime field a,31300,in was implemented the browser native d,relates
1165,13828,hirni am recent user of redmine want to,8488,as requested by some people,duplicates
1166,13824,currently the automatic project identifier sp,12844,im currently synchronizing lot of projects,relates
1167,13814,is there possibility to prevent users from c,7557,when project is marked as closed think i,relates
1168,13814,is there possibility to prevent users from c,3521,it would be nice to have possibly in the same,relates
1169,18382,is there any chance to disable adding comments,13814,is there possibility to prevent users from c,duplicates
1170,27036,hellornrnafter the ticket status is close,13814,is there possibility to prevent users from c,duplicates
1171,6217,when adding subtask it takes lot of time t,13810,it would create an easier workflow if some of,duplicates
1172,30233,same as but for time entries,13803,group by date creation ascrn group by dat,relates
1173,20927,it would be nice tu group by due date the outp,13803,group by date creation ascrn group by dat,duplicates
1174,23493,currently it is not possible to group results,13803,group by date creation ascrn group by dat,duplicates
1175,13160,could you add created to the group results,13803,group by date creation ascrn group by dat,duplicates
1176,13800,extend rest api for uploading files into f,7725,would be nice to have the api to manipulate fi,relates
1177,24817,want to view download log of uploaded files,13798,hirnrncurrently files download only show,duplicates
1178,13797,for naming reasons eg scrum request request,5991,currently youre not able to set different def,duplicates
1179,12814,we have upgraded from to,13792,we are running redmine to ty,copied_to
1180,482,it would nice to have setting item to select,13789,hi everybodyrnrni just want when an user,relates
1181,13788,have exactly the same need than bruno spycke,8002,want to know if it is possible to close issu,duplicates
1182,13782,hirnrnas am planning to use the redmine,5458,can very good feature to add time fields for,duplicates
1183,13779,in case of having ticket wich should be fixe,5272,assume you develop two major branches of pro,duplicates
1184,13775,redmine has feature that when you add tick,6687,when normal issue is changed to being subt,relates
1185,6362,it would be pretty need if we were able to hig,13746,it would be really useful if the target line f,duplicates
1186,4015,allow some application settings eg theme to,13742,hellornrni would like to do this rnr,relates
1187,1853,trackers issue statuses workflow custom fie,13742,hellornrni would like to do this rnr,relates
1188,7349,it should be possible to configure email notif,13742,hellornrni would like to do this rnr,relates
1189,22071,outgoing notification emails are using singl,13742,hellornrni would like to do this rnr,duplicates
1190,9786,hirnis there something new about this quest,13740,hellornrnactually im using the last of,relates
1191,13729,want to make custom field invisible for so,12005,ability to hide fieldrnrnrelated to,duplicates
1192,13727,good afternoonrni would like to have custom,17720,there appears to be no good way to filter by i,duplicates
1193,31377,hi redminersrnrnive searched and checked,13725,hirnrnit would be great to archive or clo,duplicates
1194,13722,hi have modified the default start page to,26554,the overview page of project with its issue,duplicates
1195,13718,when try use mootools requestjsonp request,11469,please enable jsonp,relates
1196,5386,our development team uses branches pretty thor,13715,if there are multiple scm per project possibl,relates
1197,5242,when an issue has an associated revision that,13715,if there are multiple scm per project possibl,relates
1198,16354,use multi repositories on redminernrnwh,13715,if there are multiple scm per project possibl,duplicates
1199,2083,idea is to allow user to input some value and,13708,were using redmine for the moment as private,relates
1200,15228,custom field provide link custom fieldrnr,13708,were using redmine for the moment as private,relates
1201,13708,were using redmine for the moment as private,5794,custom fields can also be used to store urls,relates
1202,13693,redmine has possibility to search in notes of,4138,hellornrnwe are using the log time fun,duplicates
1203,7849,in different projects am using redmine with,13690,this is somewhat related to but think,relates
1204,13690,this is somewhat related to but think,15340,redmine could become much more powerful if it,relates
1205,13681,in project settings versions allow choose,6974,hirnrnin my project ive many versions i,duplicates
1206,13637,nice feature would be interesting to consider,13638,this feature extends issue filtering,relates
1207,13635,it would be nice option to have ability to fil,13638,this feature extends issue filtering,relates
1208,13637,nice feature would be interesting to consider,13638,this feature extends issue filtering,relates
1209,13635,it would be nice option to have ability to fil,13636,rnit would be nice option to have ability to,relates
1210,13635,it would be nice option to have ability to fil,13636,rnit would be nice option to have ability to,relates
1211,13635,it would be nice option to have ability to fil,13638,this feature extends issue filtering,relates
1212,10999,have not found any workaround on that by now,13635,it would be nice option to have ability to fil,relates
1213,13596,time logging should be only possible for issue,3322,when entering spent time the date field allows,relates
1214,13595,it would be useful to have url tekst when usin,10248,if you want to display specific text instead,duplicates
1215,13588,custom fields of type string and longtext typ,1179,it would be very helpful if text and long text,relates
1216,13585,backgroundrnrnsubtask as such is pr,6217,when adding subtask it takes lot of time t,relates
1217,9972,could it be implemented where we have an optio,13585,backgroundrnrnsubtask as such is pr,relates
1218,7057,using rnrnif you remove the ticke,13585,backgroundrnrnsubtask as such is pr,relates
1219,11177,it would be very nice if redmine send notifica,13585,backgroundrnrnsubtask as such is pr,relates
1220,9991,think good feature would be the status of,13585,backgroundrnrnsubtask as such is pr,relates
1221,7450,hellornrni would like to use redmine in su,13585,backgroundrnrnsubtask as such is pr,relates
1222,5875,with the new subtask feature in redmine,13585,backgroundrnrnsubtask as such is pr,relates
1223,13585,backgroundrnrnsubtask as such is pr,6117,have been asked if it is possible to have su,relates
1224,13585,backgroundrnrnsubtask as such is pr,10989,am able to close parent issue while its ch,relates
1225,6229,think it would be very useful for one to be,13582,the current notification settings available to,relates
1226,14130,there is possibility in spent time report now,13558,it would be very helpful to be able to filter,relates
1227,13556,adding an option to the search form that makes,992,think two improvements can help lotrn,relates
1228,1707,tipically we have different teams involved on,13555,current redmine is great in terms of defining,relates
1229,4386,during filling the issue form with add watch,13555,current redmine is great in terms of defining,relates
1230,13548,the roadmap shows all attributes as well as f,12789,hi therernrnim trying to give some ideas,relates
1231,13538,abstructrnrnextending rbac on subversion,2667,with subversion it is possible to change the,relates
1232,12197,hey therernrni just tried to upload use,13536,have only the gravatarcom as an avatar source,relates
1233,13527,similar to nickname this would offer way,13533,this was sparked by mischa the evils comment,relates
1234,11724,this feature caused major problems at,13533,this was sparked by mischa the evils comment,relates
1235,8488,as requested by some people,13533,this was sparked by mischa the evils comment,relates
1236,13533,this was sparked by mischa the evils comment,17747,this is proposal for changing visibility of,relates
1237,13527,similar to nickname this would offer way,11724,this feature caused major problems at,relates
1238,13527,similar to nickname this would offer way,13533,this was sparked by mischa the evils comment,relates
1239,13513,hi therernrnmaybe this could be good id,2675,love the watchfeature use it all the tim,relates
1240,4511,having the nice user group feature in redmine,13513,hi therernrnmaybe this could be good id,relates
1241,13512,have role defined with issue visibility se,13511,the roles and permissions screen has many op,relates
1242,12666,having control over involvement in an issue is,13512,have role defined with issue visibility se,relates
1243,13512,have role defined with issue visibility se,8488,as requested by some people,duplicates
1244,13512,have role defined with issue visibility se,13511,the roles and permissions screen has many op,relates
1245,13497,currently not all redmine link types are prope,1845,the links to others resources of,relates
1246,13492,it would be nice if we can personalize the wid,12789,hi therernrnim trying to give some ideas,relates
1247,13441,descriptionrnwhile creating any issue if b,6154,please add possibility to save issue drafts fo,duplicates
1248,12297,it would be nice to be able to render readme,13431,hi folksrnrnas both github and gitlab can,relates
1249,29752,currently textile and markdown files are trea,13431,hi folksrnrnas both github and gitlab can,relates
1250,3733,images from email as well should be imported,13429,our customers at planio thoug,relates
1251,11988,think is better put the thumbnails and the a,13429,our customers at planio thoug,relates
1252,13427,allow users to use two different ldaps where,11967,think nice feature are add secondary lda,duplicates
1253,14459,im very love in redmine on my workrnrni,13419,redmine is are perfect instrument for develope,relates
1254,13394,it would be useful to have code button int,14937,planio has developed and woul,duplicates
1255,13387,ive done extensive reading on past conversat,374,version could consist of one to many iterati,relates
1256,13387,ive done extensive reading on past conversat,8991,it would be nice if there could also be nested,relates
1257,13387,ive done extensive reading on past conversat,724,redmine can be used for tracking in many diffe,relates
1258,18126,theres useful feature in jira which we would,13387,ive done extensive reading on past conversat,relates
1259,17907,redmine is good for project management but no,13387,ive done extensive reading on past conversat,relates
1260,23285,while each work item in software is reflected,13387,ive done extensive reading on past conversat,relates
1261,23286,as indicated under the version should,13387,ive done extensive reading on past conversat,relates
1262,23287,quite often version itself represent specifi,13387,ive done extensive reading on past conversat,relates
1263,453,current redmines version can includes some is,13387,ive done extensive reading on past conversat,duplicates
1264,13378,dear redmine teamrnhow can add custom a,5009,it could be usefull if there is check button,relates
1265,13373,hi therernrni havent found way or work,4687,with the ability to copy projects it would be,duplicates
1266,8643,when rdmmailhandler creates new user throug,13340,this patch creates the option defaultgroup,duplicates
1267,13336,my suggestion for custom field for issues in,703,hirni think it would be nice to be able to,duplicates
1268,24792,sometime need to update the state of many ve,13315,just met the problem to do thousands click,duplicates
1269,10378,think would like to see the option to not,13307,today the start date and the due date doesnt,relates
1270,18472,hellorncurrently issue summary in email ha,13307,today the start date and the due date doesnt,relates
1271,13299,it would be great to create dependency betwe,3517,in the same way we can assign an issue to pe,duplicates
1272,13298,it would be very useful if the activity on the,3058,we have some issues where there are so many st,duplicates
1273,4967,ive modified applicationcss from classic th,13297,it would be great to have set of icons that ca,relates
1274,6614,nice fature would to be able to define ico,13297,it would be great to have set of icons that ca,duplicates
1275,31518,it would be nice if we can configure redmine t,13296,each project has due date when working wi,duplicates
1276,13296,each project has due date when working wi,313,maybe have this as an optional setting somewh,duplicates
1277,13295,have to implement software which moves iss,12275,hirnrnim making simple bot who update,relates
1278,13278,redmine has nice commit diff viewer eg in,1339,as described in the forum th,duplicates
1279,12763,hellornrni am developing small reports,13275,currently it appears that the only way to retr,duplicates
1280,1151,actualy each detetected link in ticetdescript,13263,people often post here probably thinking they,relates
1281,1069,the help link in the top menu should launch in,13263,people often post here probably thinking they,relates
1282,13258,it would be awesome if we let the user can def,4967,ive modified applicationcss from classic th,relates
1283,13258,it would be awesome if we let the user can def,10083,when an issue is resolved it will be more eas,relates
1284,3322,when entering spent time the date field allows,13244,for example any user have to log his spent tim,relates
1285,28308,can we add validation of spent time for the ye,13244,for example any user have to log his spent tim,relates
1286,31984,there is permission to edit time logs rnr,13244,for example any user have to log his spent tim,duplicates
1287,13235,when an administrator create user sometimes,3872,it should be usefull to add two functionalitie,duplicates
1288,13183,we defined some custom fields into the issues,1179,it would be very helpful if text and long text,duplicates
1289,4131,think the administrator should be able to co,13175,in admin settings projets we can define,duplicates
1290,13160,could you add created to the group results,13803,group by date creation ascrn group by dat,duplicates
1291,12789,hi therernrnim trying to give some ideas,13157,on my page there is no link below the spent ti,relates
1292,10191,when we need to add some filter conditions for,13157,on my page there is no link below the spent ti,relates
1293,10480,this adds filter on the time entries for the,13157,on my page there is no link below the spent ti,relates
1294,4706,is it possible to add member filter on the t,13157,on my page there is no link below the spent ti,relates
1295,13157,on my page there is no link below the spent ti,916,the recently added feature in is very,relates
1296,13143,do you have an idea how to build custom field,6717,use casernrnthe administrator of the,relates
1297,13143,do you have an idea how to build custom field,22026,like the very old topic below id like to req,relates
1298,19875,while raising defect the field valueslist,13143,do you have an idea how to build custom field,duplicates
1299,13111,note searched but could find how to reopen,3660,since gmail is grouping emails into chains by,relates
1300,13083,in version whenever change the status,13111,note searched but could find how to reopen,duplicates
1301,603,ideally the subject would just contain the pr,13111,note searched but could find how to reopen,copied_to
1302,13108,when create new project need to select,5661,hirnrni would be lot easier if it is po,duplicates
1303,11390,for an issue there can many phases rnr,13105,it would be very useful for us to be able to b,relates
1304,13089,use casernrn we often handle tickets t,2199,when go to bulk edit bunch of issues the,duplicates
1305,13083,in version whenever change the status,13981,it would be nice to be able to configure the s,duplicates
1306,13083,in version whenever change the status,13111,note searched but could find how to reopen,duplicates
1307,16410,have bunch of image attachments that inser,13072,hi therernrnin several tickets my workmat,relates
