,id1,Description1,id2,Description2,Type of dependency
2941,4366,flashmessages feature from ingo have been ad,39410,currently in fluid there are reserved variabl,independent
2942,39031,default order seems to be datetime ascrn,66633,has since deprecated the option of,independent
2943,19868,this is only about getting some unit tests for,45932,google has launched the tag manager which is g,independent
2944,14005,it would be easy and nice to add the explanati,17536,the ts multiline parenthesis syntax do,independent
2945,10983,hi it is me again rnrnone more thing t,37838,it should be possible to import translation fo,independent
2946,18932,currently if you link via rte and maybe othe,30045,hirnit would be nice if there would be the,independent
2947,44258,when calling packagemanagercreatepackage you,64428,it should be possible to show subpages of spc,independent
2948,43619,there should be the possibility to just downlo,23949,we have created patch to add khmer language,independent
2949,2247,classtx tagpack ajaxsearch serverphp seems t,34099,inspired by tolleivs post itd be great to l,independent
2950,34343,in issue caching for stdwrap was introd,76857,the possibility to define dynamic recipient,independent
2951,10220,customer ordered rssfeed for job market,34232,the selectviewhelper should offer translation,independent
2952,92486,make usage of sys file collections easier by a,57454,hey therernrni just tried to add some fea,independent
2953,84971,it would be awesome to provide wrapperclass,17466,you want to create gmenu by useing typoscrip,independent
2954,60454,in the paginate view helper will,30428,it should be possible to have two instances of,independent
2955,13511,create separate layouts for each controller an,83742,would fined it grest wenn would have,independent
2956,16362,next to the sent to stage buttons new r,20627,withrnconfigmessage preview workspacernyo,independent
2957,17989,would like ti xclass the gettitlestr funct,31268,when users compare their preview to the real w,independent
2958,5713,the file ext typoscript setuptxt has to be de,58060,original issue created by,independent
2959,75565,it would be nice if we can add placeholders wh,37820,validators currently can invent any option on,independent
2960,792,vorschlagrnspeicherung des anmeldedatums de,90484,hello dearrnrnthe viewhelper,independent
2961,22111,the current iconset contains several uglylook,87131,problemdescriptionrnrnthe whole lib,independent
2962,11004,first draft of manual,90985,as reviewer it is important to get quick o,independent
2963,15330,mconfworkspacesonlinernrnin all a,45719,change several logos according to new brandin,independent
2964,9528,for certain kinds of logs and in certain situa,17049,hirnrnfor new menu mode has been add,independent
2965,61981,problem it is not possible to search across a,2212,implement auto setup option to get multiple in,independent
2966,15011,as we have to choose the properties open in y,47920,integrate the css reset normalizecss,independent
2967,3663,heyrnrna nice addition would be if we cou,5930,external files are requested for each and ever,independent
2968,80124,if an editor sets up regular expression as v,73596,to index section juste add one ligne in class,independent
2969,43052,introduce utility class for several naming i,77933,problemdescriptionrnrnwhen add cu,independent
2970,6386,it would be nice to provide support for writin,54534,when using the email form validation there sh,independent
2971,73569,in older versions there was hook for alterna,13429,jquery should loaded only if it is neededr,independent
2972,11159,in the near future connector services will be,60630,upgrade extscheduler to modern code base,independent
2973,50750,it would be nice to made it configurable if th,60636,as the feedback button is more or less invisib,independent
2974,79777,instead of deleting the task directly we shoul,68559,add refresh button at the right side of the,independent
2975,9520,this code should be added at the end of the fi,33900,since jochen rau merged the backport of the fl,independent
2976,31895,st,77974,idea of this feature is to check during the i,independent
2977,13614,would it be possible to influence the naming o,7186,add french translation,independent
2978,88353,with tt address there is an errorrnr,68,add validatepropertyobject propertyname t,independent
2979,62880,remove confphp for extfilelist,37433,we need stage banner for announcin,independent
2980,13622,would like to configure whether the user sha,11069,it should be possible to use the email as the,independent
2981,42570,if the setup option requestpidincludeanchor,67886,please update the code base for this extension,independent
2982,45102,there will be number of conferences we will,2666,publication links file or pmid are generated,independent
2983,2868,it should be possible to hide the play pause,48680,it would be nice to associate the form with th,independent
2984,6488,currently if you select the menu check,60751,method getusergroup gets the usergroupprope,independent
2985,92440,its already possible to select source langu,78082,hellornrni have some news which should no,independent
2986,585,needed to check if changes arern not spamr,20750,currently isnt capble of handling xm,independent
2987,15330,mconfworkspacesonlinernrnin all a,9645,hello have adapt the extension to add the p,independent
2988,82008,ter extensionmanager should provide new at,84582,scenarior,independent
2989,5624,hi buelter keramitsis kiefer kennz,5380,the integration of prowl notification service,independent
2990,21025,would like to introduce new function exec,11533,here are the latest fingerprints for caretaker,independent
2991,109,if we want to transfer the svn repository,46759,send email notifications to the authors if o,independent
2992,1174,it would be nice to have commentary funktion,18563,should offer way to allow other parame,independent
2993,72466,html messagesrn many nested recordsrn,19598,the attached patch will add the following feat,independent
2994,4458,cycle view helper is useful for iterating th,20267,the ts configuration is still included via ext,independent
2995,79505,currently it is not possible to simply extend,23888,one part of the current typoscript tuning proc,independent
2996,69766,filling an tca select field with items via,49190,the garbage collection for sessions should not,independent
2997,27690,by mail from michel nederlofrnrnprerni,24064,one part of the current typoscript tuning proc,independent
2998,42401,figure out the best way to render the categori,15371,in feediting the creation of new records in ot,independent
2999,37776,would be great if all if constructs would be s,42169,right now you can replace placedholders in tra,independent
3000,1821,this extension is allreday gorgeous but th,60597,logged in frontend users should be able to edi,independent
3001,47696,if pdflatex is available on the server it wou,11150,the functionality intended by the extension is,independent
3002,72,some well most of the subpackage annotatio,3305,unmodified objects retrieved from repository,independent
3003,4351,better icon with roles the man with the ha,961,move passwords between groups,independent
3004,52090,to remove visual clutter itd be great to merg,15274,the patch assigns random value to encryption,independent
3005,65040,dragdrop functinality for fal uploads works r,22504,we need user not to reset but to send password,independent
3006,34284,integrate scheduler task that takes care of,4113,checkboxes and radio buttons are displayed as,independent
3007,31665,hellornrnim searching for register and,27852,we have some domains in development that are p,independent
3008,39836,the cookie support in http request response,14730,using proxy connection wia curl on typo fails,independent
3009,60532,we want to show google map inside accordeo,14599,in firefox something is wrong with the wid,independent
3010,22417,webkit now support some selection and range me,17672,the update wizard is still pretty hard to unde,independent
3011,28783,when you create new file like controller mode,48050,currently if render collection of records,independent
3012,41301,currently theres only one erroraction for al,14315,if xhtml cleaning is activated the urls in,independent
3013,80236,an integrator should be able to define some ad,7678,to avoid double filenames when saving images o,independent
3014,2300,dito,20376,at the moment the only possibility of changing,independent
3015,58123,please add compatibility for,87113,when using the records type in multi languag,independent
3016,6226,overhaul all html templates especially the fo,57763,formaction is already there in flow button vie,independent
3017,31262,working with positional arguments in construct,90342,items in the content element wizard should be,independent
3018,22418,use new editor focus method in all scriptsn,29417,the uncompressed html content of multiple test,independent
3019,4633,attached the xml file belowrnalready added,58895,will this extension be updated for rnr,independent
3020,59093,hirnrna very good new feature for,24712,problemrncurrently the initlanguage method,independent
3021,27615,it woulb be great to have module displaying,10480,since some mails always tend to be overseen it,independent
3022,2542,was struggling how to make multilanguage web,36449,often customers call and ask for their backend,independent
3023,1684,da hat man einen tollen text geschrieben spei,9914,migrate the existing finisher from formhandler,independent
3024,46257,in some cases you need to print some character,31272,google of course also crops the page title if,independent
3025,2875,there is still swfobjectjs file which is no,7263,enable the stdwrap property for the select que,independent
3026,6211,implement discounts for beeing able to define,17149,when managing content in fces with large num,independent
3027,19543,problemrnthe admin panel currently is tied,48419,create way to assign roles to command cont,independent
3028,7033,added new type default to allow for the syst,53280,it would be nice if additional parameters coul,independent
3029,59497,at some time the project introduced inte,22666,the testcases was named like regularexpression,independent
3030,78904,if respectwordboundaries true and language,92322,hi there is there plan to release this plug,independent
3031,16707,the stupid behaviour of oracle to treat emptry,49166,would like to have an integration for the ex,independent
3032,92780,after pageroutergenerateuri has created,46430,there should be more arguments parsed to the s,independent
3033,82617,fields inside gridrow rnif you set for exam,76216,while migrating instance from to,independent
3034,15001,before we have maybe full stdwrap on this,44170,im not quite sure if this is either bug or,independent
3035,95,nice iconset,65228,until now its not simple to get sys category,independent
3036,38312,at the moment all extra fields are added unter,1985,rename standard classes to core package,independent
3037,21909,in order to improve the user experience,42186,using phpmyadmin it is possible to use linked,independent
3038,4405,when no template is found uses,17615,currently its possible to override field prop,independent
3039,6289,hi just noticed that the settings array i,80379,italian translation patch for mw keywordlist,independent
3040,24047,one part of the current typoscript tuning proc,14038,dear frankrni have feature requestrnr,independent
3041,30912,there is feature request to display and coun,1172,nice feature would be if there is teaser vi,independent
3042,977,group members can be assigned different rights,66857,hellornrni know there is some other work,independent
3043,61733,new special content designer elements for irre,5141,in the new report module is available it,independent
3044,24255,hirnrncambodia flag is missing in the opt,65767,add new dropdown menu item that displays var,independent
3045,59524,the attached icon for editing metadata of file,66544,if use an extended headtag like head pre,independent
3046,50236,organiser moves the cart module from wt cart t,17207,hi everybodyrni am currently working on h,independent
3047,78332,sendnotifyemail uses defaultmailfromaddress,66298,have ui to add extkey git urirn download,independent
3048,23683,havent found simple way to do it jetrnr,24039,the current database api does not utilize the,independent
3049,15419,hellornrni would like to have checkbox,14598,recently ran across the fckeditor javas,independent
3050,29175,create an ignorelistfeature for ignoring fail,2729,ive created group called customers withi,independent
3051,1173,by wish of the user click enlarge of the image,93247,options for textmedia set by media adjustme,independent
3052,24024,it would be awesome to have the possibilitiy t,17720,divresolvebackpath resolves in p,independent
3053,64175,hirnrnactually with when im t,56910,hi allrnrnthe arcavias extension mak,independent
3054,23259,this feature request unifies the two menu item,1294,it would be nice to have the possibility to cr,independent
3055,45027,there should be configuration option which a,75695,javascript files must be scanned and matched,independent
3056,61162,however it is cosmetic change fluid produces,58348,the browser is using tt fro,independent
3057,81451,does not support the only full group by,3938,check if its possible to use the builtin typ,independent
3058,20431,although the class offers an attribute recipi,2289,this extension is experimental at the moment,independent
3059,23848,this is an svn patch requestrnrntype fea,16623,since version of alt docphp and a,independent
3060,16012,when installing from scratch it will us,29009,save favicons for urls domains,independent
3061,29399,function getoptions in selectviewhelperphp,47914,it should be possible to export log entries di,independent
3062,20255,in div there should be helper function,51376,there are several configuration options in the,independent
3063,20952,the ajax handling in supports severa,2194,in general we have the this structure,independent
3064,23921,one part of the current typoscript tuning proc,16824,want to make an extension that changes behav,independent
3065,14077,at present its only possible to add persons t,8616,create template partial for each contact typ,independent
3066,62360,in case of migration you may want to purge,8505,add field like label or identifier to,independent
3067,8499,enable the manual sorting of the roles inside,54624,to have nice looking urls use new page ty,independent
3068,1546,this feature implements dynamic loading by u,15748,locallangxml are converted into native charse,independent
3069,36783,the filefolder name filter methods now get an,94,would be great if you could close the,independent
3070,48862,we wanted to integrate the phpofficephpexcel,90213,typoscript allows to write conditions using st,independent
3071,22051,missing the possibility to create an simple m,39214,when using the textfield viewhelper to render,independent
3072,44740,there is nice feature for indexing doctrine,51848,hirnrnsituationrni just loaded the,independent
3073,33887,consider the page tree in installation,36243,not every extension configuration option fits,independent
3074,24842,today befuncgetprocessedvalue has two,10078,the english locallangfiles shipped with the,independent
3075,20854,it was not possible to use the diff feature on,33900,since jochen rau merged the backport of the fl,independent
3076,70349,supported universal,41439,if the rendered template exactly matches the a,independent
3077,79350,as far as can see the insert records conten,24081,this extension provide way to report broken,independent
3078,6712,with the current implementation of introductio,19992,if you installremove an extension this is alw,independent
3079,53857,hi francoisrnrnwhile trying to install th,67956,patrick did some great work,independent
3080,13429,jquery should loaded only if it is neededr,1546,this feature implements dynamic loading by u,independent
3081,20708,the felogin extensions does not use and proper,1813,add checkbox in the flexform which allows th,independent
3082,62722,currently the backend displays popover when,2746,sr feuser register is the most often used regi,independent
3083,59244,in order to be able to publish fe page and p,32649,it should be possible the deactivate the displ,independent
3084,41922,recuring events would be greatrn,66544,if use an extended headtag like head pre,independent
3085,38040,most gpxfiles contain waypoints and one or mo,93210,hirnrnit would be great to add method i,independent
3086,9917,hi guysrni need random list of fe users i,11785,hook for handle the list and single result in,independent
3087,37376,we should provide an applicationwide referenc,14074,add the exclude flag for the flexforms,independent
3088,5380,the integration of prowl notification service,52446,nice to have options of the radius box should,independent
3089,4190,create task that executes once an hour che,15324,this relates to the changes applied by,independent
3090,91498,issue is wanna ha,46612,from what see at the moment the check is don,independent
3091,32986,if you need to define custom caching backend,30404,the boilerplate template requires some c,independent
3092,25921,the core issue tracker on mantis had field,39007,tried to figure out if there is any hook tha,independent
3093,2600,am willing to add the french translation in,83634,hello arminrnrnoftentimes want to open,independent
3094,25078,wouldnt it be useful to make imagecropping wo,6602,the basic idea behind after invocation handlin,independent
3095,8011,weve requested this feature some time ago and,1811,now if field is required it will automatica,independent
3096,32326,hirnrnegrnrni use tt news and like,13915,initially reported at,independent
3097,25836,measuring peak memory usage and comparing it w,15371,in feediting the creation of new records in ot,independent
3098,15542,it would be great to have followingrnin use,12728,at the moment all search fields are only input,independent
3099,1789,fluid already converts objects used as argumen,15954,html defines number of entities that should,independent
3100,78335,this extension is great but based on my obser,51879,for modes register and edit it should be p,independent
3101,31262,working with positional arguments in construct,4874,have some suggestions maybe you will find t,independent
3102,1109,so we can tell people to go read the fine man,86650,the fieldcontrols must be able to use requirejs,independent
3103,3099,this feature request is based on the discussio,13751,the markers text first and text last,independent
3104,88771,in stead of using typoscript options confign,38261,attached is patch does the followingrnr,independent
3105,66012,field title can not be disabled in rte links,24957,he devsrnrnthe editor with syntaxhighligh,independent
3106,9700,currently the whitelist allows whitelisting of,1068,the rte plugin code needs to be cleaned up th,independent
3107,895,the array vars needs to be rendered for th,57930,currently the login is sent via,independent
3108,1009,there is request for providing switch to d,65808,search for language keys and translations with,independent
3109,17788,it would be very nice to have stdwrap possible,80869,andreas created nice design for errors,independent
3110,2365,the configuration setting pointcutfilter cur,66633,has since deprecated the option of,independent
3111,18890,with this hooks you could fire events on file,4665,hellornrnsince version the ajax par,independent
3112,3097,if would be nice when will be able to,35135,testing code which uses dependency injection r,independent
3113,38627,augment the reflection information with data a,72984,when switching from css styled content to flui,independent
3114,74,the web request builder currently ignores post,50639,like surf supports git for as vcs surf should,independent
3115,1024,that field would be good to sort the issues t,14496,time dependent displaying of non cached pages,independent
3116,87028,it is currently not possible to do the followi,57237,tsref,independent
3117,28534,add skipanchorlink right after the body,23,it should be possible to put into differ,independent
3118,2870,there should be readme with the basic inform,7381,support gifbuilder image configs allowing the,independent
3119,4167,the base repository,5809,allow following typoscript rnrntx metafee,independent
3120,26831,use,14458,made small patch to display the titles of,independent
3121,14594,id like to hide the table operations bar and,35292,use preg replace in place of str replace,independent
3122,4153,add sorting icons vhen orderlinkintitle is use,6696,configure sorting order of results,independent
3123,1545,currently flexform field for pm infos is inc,71558,hi developersrnrnthe story is that cust,independent
3124,23683,havent found simple way to do it jetrnr,51378,during site upgrade from to an otap,independent
3125,91672,given the following real life scenariornr,4505,when you access file on you a,independent
3126,16353,to ease debugging the dbal log could store ate,40067,im developing and debugging customindexer,independent
3127,89728,as is it possible to add rel field in pupup fo,36088,at the moment if translation for plural v,independent
3128,14730,using proxy connection wia curl on typo fails,22086,pageheadtag does not have stdwrap properties,independent
3129,59834,hello have the version and the de fie,45761,we need banner for showing that we,independent
3130,77791,the tree view could get quite complex if you h,80816,for usage of user name data provided by ldap,independent
3131,82366,as integratordeveloper like to translate fo,20376,at the moment the only possibility of changing,independent
3132,25903,hirnrnthere are lightboxes out there that,91835,dear for your great work,independent
3133,26953,we would like to use rgnewsce in connection wi,11640,currently only one language is supported,independent
3134,33710,know you can change the configuration based,39210,add possibility to choose first category and t,independent
3135,34827,packages which are usually not touched during,17729,the problem which think may be solved is des,independent
3136,520,some databases will probably never be used and,33773,nested event listeners might fire unneeded amo,independent
3137,12442,hirnrni suggest to add type json to the e,53817,common widget in our backend are table,independent
3138,11273,currently the linkchecker does not show intern,10453,we need to clean the template from elements of,independent
3139,8616,create template partial for each contact typ,1501,just an idearnrni would like to split the,independent
3140,5101,check rights to display only tables the user h,80173,its not possible to choose between different,independent
3141,16892,the current release only allows one sysfolder,35355,the list of fields that are being used by the,independent
3142,32930,fluid need standalone template to be able to,14822,the usergroup memberships for backend and fron,independent
3143,40418,at the moment all sessions are being flushed w,18274,see,independent
3144,17564,when you have to deal with large sites and com,44738,there are situation where the automatic valida,independent
3145,23309,hook in formmail would be nice as it c,36649,the changelog page currently shows hints whi,independent
3146,31946,as have tested there is no fallback to flas,16778,imo there should be the possibility to assign,independent
3147,11282,there should be possibility in configuration t,13200,so this will be the content for the list in th,independent
3148,32275,in addition to smtp phpmail and local file d,43636,the content of the html markerrnrn f,independent
3149,88949,in tca of tt content you can define the fields,36172,umbrelle issue for cleanup and updaternrnn,independent
3150,8136,two types of plugindisplaytypesrn conten,92760,want to show the localtime for datetime i,independent
3151,13824,hirnrnit would be nice if the fields in,85146,id like to have possibility to read environ,independent
3152,573,hey sebastianrnrnyes thats really great,29794,when model is generated all properties of ty,independent
3153,86894,think it would be great to have the function,10188,should use the static info tables therefore,independent
3154,42037,the domain model of tx czsimplecal domain mode,9599,guysrnit would be wonderful to be able to c,independent
3155,1024,that field would be good to sort the issues t,21014,at least there will be field to attach sub,independent
3156,49010,there is no need to ask for the myopenid usern,72841,we use the svconnect extensions for own develo,independent
3157,45862,use the approach of extension news to enable,18226,it might be useful to users if they had the po,independent
3158,459,dependency injection works fine so far as long,66132,your extension is fantastic rna cool featur,independent
3159,9550,would be nice to show context sensitive help t,55253,for certain use cases eg user acceptance tes,independent
3160,68511,for the function edit file,3167,tx rlmpdateselectlib could be used for the st,independent
3161,73650,oddly this field is missing in contact record,15550,missed the option flag to show the content a,independent
3162,13511,create separate layouts for each controller an,8650,add csh for the plugin flexforms,independent
3163,61800,to be able to render all kind of media files a,31935,the attached patch moves tcaphp into configur,independent
3164,23895,one part of the current typoscript tuning proc,22548,when server is behind an ssl terminator,independent
3165,23600,we have special usermanagement which runs un,5446,we need cache backend which supports pdo com,independent
3166,18326,although required means what it means sometim,12005,hy guysrnit would be wonderful to enable a,independent
3167,13899,at present one can filter by status responsibl,41067,was playing with the stdwrapcache feature,independent
3168,39837,the webredirect currently expects an option u,54098,it would be great to have links in the beginni,independent
3169,9527,hellornrnfirst of all thanks for your ver,39108,currently it is not possible to configure the,independent
3170,7819,is it possible to integrate jquery tools,27124,in the list module there is small icon on t,independent
3171,2810,fabien told me about this great extension and,62028,upgradern browser foundation,independent
3172,73596,to index section juste add one ligne in class,68853,create an option in the install tool to create,independent
3173,5496,categories for questions and answersrnchoos,36813,similar to thisoutput and thisoutputli,independent
3174,36693,to differentiate files with long file names i,22067,with the mode you can control how hand,independent
3175,9461,the browser delivers sample template for tt,29249,hey guysrnrnplease revise the inclusion o,independent
3176,14365,at this point href title tags title,45154,it would be nice to run task not only by cli,independent
3177,15173,add new configoption conf varsbe,6099,atm you can only configure the pid and linktex,independent
3178,29544,subject is selfexplaining would be nice fe,62901,following the logic of tablet users using thum,independent
3179,23570,use casernwe have db mounts eg and,47920,integrate the css reset normalizecss,independent
3180,28228,should work without the doctrine package,86004,hirnrnim currently working on project,independent
3181,68515,this wiki article,88734,in an mn relation the defaultorderings as,independent
3182,27008,the table field with the found url should be a,10078,the english locallangfiles shipped with the,independent
3183,17786,have feature request well matched pai,90267,for project with many instances we need to,independent
3184,78264,hirnrnwe had some trouble with the videop,23896,one part of the current typoscript tuning proc,independent
3185,78122,current situation comment plugins is attach,15419,hellornrni would like to have checkbox,independent
3186,25591,following properties have to be updatedrnr,69548,hellornim workling with i,independent
3187,17578,would be nice to decide where the newline o,27073,we should add is spam marker to the admin,independent
3188,11504,view new extension manager settingsrnacti,68872,blanket issue about the fluid reintegration pr,independent
3189,20287,atm its possible to define link classes for d,19598,the attached patch will add the following feat,independent
3190,25974,id like to see the possibility to automate in,45681,will allow to remove all code related to non u,independent
3191,64481,the date of folder is not added to the expec,90509,add widget showing the most recently edite,independent
3192,26284,idearninclude formalizeme for making forms,6143,the memcacheapc backends should check expiryt,independent
3193,83749,from the screenshots and the cms code couldn,16403,it would be great if there is way to write a,independent
3194,63588,need to set the tt address marker in typoscr,15037,it would be nice to have in the js clickmenue,independent
3195,57653,please add typoscript option to define dif,87074,to get this featurern,independent
3196,34201,hellornrnplease add xclass support for,37,some more tests need to be written to test int,independent
3197,68763,hellornrnjust installed your extension in,7081,for better performance javascript files should,independent
3198,19438,let makeinstance test if an object implements,47252,by definition get head requests should be c,independent
3199,4417,it would be very usefull if creating link att,17123,while writing an ajax fe plugin that needs to,independent
3200,1754,heres couple nonbug things regarding tinym,60454,in the paginate view helper will,independent
3201,29446,if there are two different page trees one for,15391,provide for an extension or corepatch whi,independent
3202,15288,with this patches can you use ellipse in typos,13597,hy guysrnit would be wonderful if the brow,independent
3203,86222,the parameter shall take an array as value ea,1996,patch for highlight each words found by sear,independent
3204,82968,think its good idea to swap the result pa,5159,this must be disabledrnprern confi,independent
3205,5777,make users subscriptions accessible to an adm,52665,to ensure the start of the install tool the au,independent
3206,19235,the function tceformsgetsinglehiddenfi,53621,hellornrnfirst of all big thanks for th,independent
3207,23533,its been requested in several placesby sever,39936,the function registertagattribute is used to r,independent
3208,71739,to make it harder to exploit read sql injectio,39574,have special page type to get only the con,independent
3209,89443,according to,69478,provide an opportunity to colorize the border,independent
3210,14077,at present its only possible to add persons t,38911,database actions editing deleting creating,independent
3211,61341,it would be great if one could configure the z,72045,rncurrently the htmlparserstripemptytags on,independent
3212,43250,it would be great if the extension would have,33531,currently datetimeconverter only accepts targe,independent
3213,28981,the autocompletion in the interactive shell mo,54037,json encode should support multiple bitmask op,independent
3214,15235,have activated the acronym plugin for ie man,90355,want to have widget show the number of fai,independent
3215,55281,hirnrnsince many years it is not possible,20606,the creation of new session id is currently,independent
3216,4947,nice feature would be if it is possile to r,30551,when creating new pagetranslation the inputf,independent
3217,56486,the getcasesensitiveobjectname operation in th,87112,context the editor needs for every select ty,independent
3218,71022,this those formats are xmlbased native php e,32084,in certain situations and setups behind,independent
3219,55948,imho it should be possible to wire dedicated c,83391,have installation where the users ar,independent
3220,5007,in some environments exec does not seem to w,29175,create an ignorelistfeature for ignoring fail,independent
3221,11068,the attached patch add an edit icon next to,24051,one part of the current typoscript tuning proc,independent
3222,19764,it is sometimes necessary to include javascrip,20975,when want to open the website just edited,independent
3223,48617,not all tables require hide the question is,6675,hirnrnanother hintrnrni read in othe,independent
3224,365,we need the xml output from the tests on the c,31895,st,independent
3225,1735,new fieldtype is needed to browse simple on,57082,currently every extension needs to implement t,independent
3226,1464,nt,4571,the scheduler requires be user called cli s,independent
3227,43578,we need createrole,8915,use functions ofrnprerncobj div,independent
3228,28496,when implementing custom indexer it would be,1583,enable line numbering in rte plugin,independent
3229,92518,extend the filedumpcontroller with an addition,15164,hirnin order to implement my dynaflex exten,independent
3230,88842,the recently added canonical tag is generated,3897,currently its not possible to use dam with th,independent
3231,48378,currently the elasticsearch dont consider the,319,currently setter injection is only possible vi,independent
3232,19140,history which leads to popup with the hist,3650,currently aop proxy classes add few paramete,independent
3233,3666,with attached patch applied it is now possibl,84,abstract classes can not run standalone so th,independent
3234,30045,hirnit would be nice if there would be the,41898,it would be very usefull if meta tag robots co,independent
3235,4405,when no template is found uses,6,on most systems my mac at least all tests,independent
3236,51241,use the phpmyadmin extension for managing my,78360,is use file description to display files with,independent
3237,84546,made frontend form these days with extbase,89836,consider this scenariornrn dev has local,independent
3238,16904,at the moment it is only possible to generate,21572,using and rtehtmlarea am n,independent
3239,46257,in some cases you need to print some character,14242,by default link to an advanced search form i,independent
3240,72202,to make the maintenance of easier hav,28321,hi guysrnrnyout ext is greatrnrni m,independent
3241,71876,it would be nice if there was way to customi,84899,pagesextendtosubpages applies to all fields i,independent
3242,14395,in the fileadmin it would be nice to upload zi,40930,as editor want to edit childentities insi,independent
3243,17956,want to use mm relation between product,56724,cant believe that this is bug but dont,independent
3244,29176,use template for the notification emails co,2510,when mapping complex objects currently relati,independent
3245,23888,one part of the current typoscript tuning proc,36605,implement fields for defining on which device,independent
3246,64958,often relation between records created by ha,48657,flow has great http api already but does not,independent
3247,51456,in the extensionconfiguration additional fiel,22125,if you use double quotes in the titleattribut,independent
3248,32760,tried this nice extension and really love,436,the startpage consists only of categoriesr,independent
3249,17642,nowadays it is usuall that forgot password f,60751,method getusergroup gets the usergroupprope,independent
3250,15701,if user request an protected page and he did,14736,hi little wish for next version please mak,independent
3251,48547,adapt to namespacing directory s,6210,implement tax groups for being able to define,independent
3252,92427,just like existing field names the table name,43082,add cli mechanism to quickly generate code s,independent
3253,41722,hirnrnit would be nice to have checkbox,27113,hey therernrnis there possibility to ad,independent
3254,35132,hirnrnit would be great to make automatic,86707,lazy is deprecated in lts,independent
3255,54877,controls for selecting deselecting images sho,70349,supported universal,independent
3256,9537,currently it is not possible to exclude specif,57016,when you click on calc route it just shows a,independent
3257,38130,currently when checkbox is left unchecked,23841,my task was to copy data from media field of,independent
3258,45670,need solution to add additional classes to,92844,it would be useful to be able to handle links,independent
3259,30253,currently the generate always just have one pr,17402,steps to reproduce an example,independent
3260,20111,if one hovers over the csh icon in the be t,4218,hi allrnrnit would be great to be able to,independent
3261,20267,the ts configuration is still included via ext,26592,three may be four templates are neededrnr,independent
3262,15412,problem the page title cant be styled relate,31016,we have translations for indexed search in,independent
3263,85789,hirnrni have instance in which,40,there might be places where an array is expect,independent
3264,8228,implement solution irre should suit best,35781,currently only actionmethod arguments and s,independent
3265,49478,its already possible to show debug outputs for,68089,using vhs package and its asset viewhelper we,independent
3266,9429,why only partials can use arguments rnrni,54873,support for other filetypes should be added fo,independent
3267,61052,hey allrnrnis release for pl,34232,the selectviewhelper should offer translation,independent
3268,35052,the logging filebackend currently adds hint,18051,it would be very nice if the shortcut manager,independent
3269,5039,andselection for categories,58071,original issue created by chenneckernrn,independent
3270,91085,when data is loading there is no visual feedba,19157,currently also hidden records are included in,independent
3271,24561,instead of currently twoway production deb,49506,remember state of content slider with cookie,independent
3272,80869,andreas created nice design for errors,24069,one part of the current typoscript tuning proc,independent
3273,16621,hirnrni got feature request that gues,9528,for certain kinds of logs and in certain situa,independent
3274,13509,get rid of some not so important details in th,36839,add getuid method to abstract record collection,independent
3275,15762,feature asked for creation of multiple pageco,48586,on our path to flatter backend remove shado,independent
3276,75412,the eponymous files in the root directory of t,55638,it would be nice if the form extension also us,independent
3277,44318,befuncimplodetsparams has bugrnr,19270,rows and columns in table made with the conten,independent
3278,2389,hirnrni would like to use this extension,86706,deprecated in lts,independent
3279,64425,hi therernrnive installed your ext,79535,right now we are using ouadmins but this is n,independent
3280,10039,by default password error length have hardco,60551,when logging with the core logging api one ha,independent
3281,17434,the following field configuration of parent,54603,when installing an extension with dependencies,independent
3282,2281,for large images it could be useful to scale t,58143,writing mails by hand is not good use s,independent
3283,80092,my current problemrnrncontinually enhan,42126,integrator should configure the path t,independent
3284,32660,in order to encourage tdd we should create an,20224,if the title of an element was cut off due to,independent
3285,45704,command to create the extension upload folde,31341,text extraction more ooo types meta data im,independent
3286,37750,customizable internal rss feeds,9370,in the attached patch implemented the hook,independent
3287,91738,ships wrapper for localstorage handlin,88907,the configuration enablemultiselectfiltertextf,independent
3288,15553,imho page icon should change somehow to reflec,35892,the message in class hierarchy either all o,independent
3289,87314,there is some inconsistency in the configurati,29505,attached is modified version of kj imageligh,independent
3290,69388,as of cms the http s,48743,installed ods osm after filled the address,independent
3291,66226,st,1294,it would be nice to have the possibility to cr,independent
3292,82010,fluid does not provide way to access the lis,82570,there is an option striptwolinestoone but wo,independent
3293,89239,current staternrnit seems you can ove,41134,hirnrnwe need to show who has the copyrig,independent
3294,37638,trying to use the extension as slider for th,896,the entries in the array vars needs to be ch,independent
3295,19183,the rte recieves keyboard focus automatically,3088,yui java compressor doesnt work on servers wi,independent
3296,40496,create new tab to dce which shows the curre,2552,hellornrnif choose some datarecords and,independent
3297,22324,the attached patch rewrites the default image,13235,add the search suggest wizards to the flexform,independent
3298,1830,hi martinrnrnid appreciate to see modi,18913,this feature refers to the gettext attribute,independent
3299,15471,when you are in the em and see the large list,9508,add translation modes mode in tca to fie,independent
3300,14545,for the latest tt products need new dataty,17958,inline should have foreign table where lik,independent
3301,59964,is the compatibility foreseen,58991,in the moment the returnpath of sendet mail i,independent
3302,50848,after hours of debugging thought this extens,18307,when creating reference or copy an element,independent
3303,7613,hellornrnmany thanks for this very nice e,23832,current dom to html rendering code is not well,independent
3304,40909,most people already have jquery implemented on,7986,add feature to create special offers by sett,independent
