,id1,Description1,id2,Description2,Type of dependency
2832,48907,fulltext search feature belog module,35990,would help save lot time develo,independent
2833,13157,use inheriet value default va,38464,page optionsrn hide default translat,independent
2834,4446,backport trunk changeset,70349,supported universal,independent
2835,77457,old dce version userfunctions en,1789,fluid already convert object used argumen,independent
2836,31272,google course also crop page title,2991,currently test executed order mo,independent
2837,4366,flashmessages feature ingo ad,39410,currently fluid reserved variabl,independent
2838,39031,default order seems datetime ascrn,66633,since deprecated option,independent
2839,19868,getting unit test,45932,google launched tag manager g,independent
2840,14005,would easy nice add explanati,17536,t multiline parenthesis syntax,independent
2841,10983,hi rnrnone thing,37838,possible import translation fo,independent
2842,18932,currently link via rte maybe othe,30045,hirnit would nice would,independent
2843,44258,calling packagemanagercreatepackage,64428,possible show subpages spc,independent
2844,43619,possibility downlo,23949,created patch add khmer language,independent
2845,2247,classtx tagpack ajaxsearch serverphp seems,34099,inspired tolleivs post itd great l,independent
2846,34343,issue caching stdwrap introd,76857,possibility define dynamic recipient,independent
2847,10220,customer ordered rssfeed job market,34232,selectviewhelper offer translation,independent
2848,92486,make usage sys file collection easier,57454,hey therernrni tried add fea,independent
2849,84971,would awesome provide wrapperclass,17466,want create gmenu useing typoscrip,independent
2850,60454,paginate view helper,30428,possible two instance,independent
2851,13511,create separate layout controller,83742,would fined grest wenn would,independent
2852,16362,next sent stage button new r,20627,withrnconfigmessage preview workspacernyo,independent
2853,17989,would like ti xclass gettitlestr funct,31268,user compare preview real w,independent
2854,5713,file ext typoscript setuptxt de,58060,original issue created,independent
2855,75565,would nice add placeholder wh,37820,validators currently invent option,independent
2856,792,vorschlagrnspeicherung de anmeldedatums de,90484,hello dearrnrnthe viewhelper,independent
2857,22111,current iconset contains several uglylook,87131,problemdescriptionrnrnthe whole lib,independent
2858,11004,first draft manual,90985,reviewer important get quick,independent
2859,9528,certain kind log certain situa,17049,hirnrnfor new menu mode add,independent
2860,61981,problem possible search across,2212,implement auto setup option get multiple,independent
2861,15011,choose property open,47920,integrate cs reset normalizecss,independent
2862,3663,heyrnrna nice addition would cou,5930,external file requested ever,independent
2863,80124,editor set regular expression v,73596,index section juste add one ligne class,independent
2864,43052,introduce utility class several naming,77933,problemdescriptionrnrnwhen add cu,independent
2865,6386,would nice provide support writin,54534,using email form validation sh,independent
2866,73569,older version hook alterna,13429,jquery loaded neededr,independent
2867,11159,near future connector service,60630,upgrade extscheduler modern code base,independent
2868,50750,would nice made configurable th,60636,feedback button le invisib,independent
2869,79777,instead deleting task directly shoul,68559,add refresh button right side,independent
2870,9520,code added end fi,33900,since jochen rau merged backport fl,independent
2871,13614,would possible influence naming,7186,add french translation,independent
2872,88353,tt address errorrnr,68,add validatepropertyobject propertyname,independent
2873,62880,remove confphp extfilelist,37433,need stage banner announcin,independent
2874,13622,would like configure whether user sha,11069,possible use email,independent
2875,42570,setup option requestpidincludeanchor,67886,please update code base extension,independent
2876,45102,number conference,2666,publication link file pmid generated,independent
2877,2868,possible hide play pause,48680,would nice associate form th,independent
2878,6488,currently select menu check,60751,method getusergroup get usergroupprope,independent
2879,92440,already possible select source langu,78082,hellornrni news,independent
2880,585,needed check change arern spamr,20750,currently isnt capble handling xm,independent
2881,5624,hi buelter keramitsis kiefer kennz,5380,integration prowl notification service,independent
2882,21025,would like introduce new function exec,11533,latest fingerprint caretaker,independent
2883,109,want transfer svn repository,46759,send email notification author,independent
2884,1174,would nice commentary funktion,18563,offer way allow parame,independent
2885,72466,html messagesrn many nested recordsrn,19598,attached patch add following feat,independent
2886,4458,cycle view helper useful iterating th,20267,t configuration still included via ext,independent
2887,79505,currently possible simply extend,23888,one part current typoscript tuning proc,independent
2888,69766,filling tca select field item via,49190,garbage collection session,independent
2889,27690,mail michel nederlofrnrnprerni,24064,one part current typoscript tuning proc,independent
2890,42401,figure best way render categori,15371,feediting creation new record ot,independent
2891,37776,would great construct would,42169,right replace placedholders tra,independent
2892,1821,extension allreday gorgeous th,60597,logged frontend user able edi,independent
2893,47696,pdflatex available server wou,11150,functionality intended extension,independent
2894,72,well subpackage annotatio,3305,unmodified object retrieved repository,independent
2895,4351,better icon role man ha,961,move password group,independent
2896,52090,remove visual clutter itd great merg,15274,patch assigns random value encryption,independent
2897,65040,dragdrop functinality fal uploads work r,22504,need user reset send password,independent
2898,34284,integrate scheduler task take care,4113,checkboxes radio button displayed,independent
2899,31665,hellornrnim searching register,27852,domain development p,independent
2900,39836,cookie support http request response,14730,using proxy connection wia curl typo fails,independent
2901,60532,want show google map inside accordeo,14599,firefox something wrong wid,independent
2902,22417,webkit support selection range,17672,update wizard still pretty hard unde,independent
2903,28783,create new file like controller mode,48050,currently render collection record,independent
2904,41301,currently there one erroraction al,14315,xhtml cleaning activated url,independent
2905,80236,integrator able define ad,7678,avoid double filename saving image,independent
2906,58123,please add compatibility,87113,using record type multi languag,independent
2907,6226,overhaul html template especially fo,57763,formaction already flow button vie,independent
2908,31262,working positional argument construct,90342,item content element wizard,independent
2909,22418,use new editor focus method scriptsn,29417,uncompressed html content multiple test,independent
2910,4633,attached xml file belowrnalready added,58895,extension updated rnr,independent
2911,59093,hirnrna good new feature,24712,problemrncurrently initlanguage method,independent
2912,27615,woulb great module displaying,10480,since mail always tend overseen,independent
2913,2542,struggling make multilanguage web,36449,often customer call ask backend,independent
2914,1684,da hat man einen tollen text geschrieben spei,9914,migrate existing finisher formhandler,independent
2915,46257,case need print character,31272,google course also crop page title,independent
2916,2875,still swfobjectjs file,7263,enable stdwrap property select que,independent
2917,6211,implement discount beeing able define,17149,managing content fces large num,independent
2918,19543,problemrnthe admin panel currently tied,48419,create way assign role command cont,independent
2919,7033,added new type default allow syst,53280,would nice additional parameter coul,independent
2920,59497,time project introduced inte,22666,testcases named like regularexpression,independent
2921,78904,respectwordboundaries true language,92322,hi plan release plug,independent
2922,16707,stupid behaviour oracle treat emptry,49166,would like integration ex,independent
2923,92780,pageroutergenerateuri created,46430,argument parsed,independent
2924,82617,field inside gridrow rnif set exam,76216,migrating instance,independent
2925,15001,maybe full stdwrap,44170,im quite sure either bug,independent
2926,95,nice iconset,65228,simple get sys category,independent
2927,38312,moment extra field added unter,1985,rename standard class core package,independent
2928,21909,order improve user experience,42186,using phpmyadmin possible use linked,independent
2929,4405,template found us,17615,currently possible override field prop,independent
2930,6289,hi noticed setting array,80379,italian translation patch mw keywordlist,independent
2931,24047,one part current typoscript tuning proc,14038,dear frankrni feature requestrnr,independent
2932,30912,feature request display coun,1172,nice feature would teaser vi,independent
2933,977,group member assigned different right,66857,hellornrni know work,independent
2934,61733,new special content designer element irre,5141,new report module available,independent
2935,24255,hirnrncambodia flag missing opt,65767,add new dropdown menu item display var,independent
2936,59524,attached icon editing metadata file,66544,use extended headtag like head pre,independent
2937,50236,organiser move cart module wt cart,17207,hi everybodyrni currently working h,independent
2938,78332,sendnotifyemail us defaultmailfromaddress,66298,ui add extkey git urirn download,independent
2939,23683,havent found simple way jetrnr,24039,current database api utilize,independent
2940,15419,hellornrni would like checkbox,14598,recently ran across fckeditor java,independent
2941,29175,create ignorelistfeature ignoring fail,2729,ive created group called customer withi,independent
2942,1173,wish user click enlarge image,93247,option textmedia set medium adjustme,independent
2943,24024,would awesome possibilitiy,17720,divresolvebackpath resolve p,independent
2944,64175,hirnrnactually im,56910,hi allrnrnthe arcavias extension mak,independent
2945,23259,feature request unifies two menu item,1294,would nice possibility cr,independent
2946,45027,configuration option,75695,javascript file must scanned matched,independent
2947,61162,however cosmetic change fluid produce,58348,browser using tt fro,independent
2948,81451,support full group,3938,check possible use builtin typ,independent
2949,20431,although class offer attribute recipi,2289,extension experimental moment,independent
2950,23848,svn patch requestrnrntype fea,16623,since version alt docphp,independent
2951,16012,installing scratch u,29009,save favicons url domain,independent
2952,29399,function getoptions selectviewhelperphp,47914,possible export log entry di,independent
2953,20255,div helper function,51376,several configuration option,independent
2954,20952,ajax handling support severa,2194,general structure,independent
2955,23921,one part current typoscript tuning proc,16824,want make extension change behav,independent
2956,14077,present possible add person,8616,create template partial contact typ,independent
2957,62360,case migration may want purge,8505,add field like label identifier,independent
2958,8499,enable manual sorting role inside,54624,nice looking url use new page ty,independent
2959,1546,feature implement dynamic loading u,15748,locallangxml converted native charse,independent
2960,36783,filefolder name filter method get,94,would great could close,independent
2961,48862,wanted integrate phpofficephpexcel,90213,typoscript allows write condition using st,independent
2962,22051,missing possibility create simple,39214,using textfield viewhelper render,independent
2963,44740,nice feature indexing doctrine,51848,hirnrnsituationrni loaded,independent
2964,33887,consider page tree installation,36243,every extension configuration option fit,independent
2965,24842,today befuncgetprocessedvalue two,10078,english locallangfiles shipped,independent
2966,20854,possible use diff feature,33900,since jochen rau merged backport fl,independent
2967,70349,supported universal,41439,rendered template exactly match,independent
2968,79350,far see insert record conten,24081,extension provide way report broken,independent
2969,6712,current implementation introductio,19992,installremove extension alw,independent
2970,53857,hi francoisrnrnwhile trying install th,67956,patrick great work,independent
2971,13429,jquery loaded neededr,1546,feature implement dynamic loading u,independent
2972,20708,felogin extension use proper,1813,add checkbox flexform allows th,independent
2973,62722,currently backend display popover,2746,sr feuser register often used regi,independent
2974,59244,order able publish fe page p,32649,possible deactivate displ,independent
2975,41922,recuring event would greatrn,66544,use extended headtag like head pre,independent
2976,38040,gpxfiles contain waypoints one mo,93210,hirnrnit would great add method,independent
2977,9917,hi guysrni need random list fe user,11785,hook handle list single result,independent
2978,37376,provide applicationwide referenc,14074,add exclude flag flexforms,independent
2979,5380,integration prowl notification service,52446,nice option radius box,independent
2980,4190,create task executes hour che,15324,relates change applied,independent
2981,91498,issue wanna ha,46612,see moment check,independent
2982,32986,need define custom caching backend,30404,boilerplate template requires c,independent
2983,25921,core issue tracker mantis field,39007,tried figure hook tha,independent
2984,2600,willing add french translation,83634,hello arminrnrnoftentimes want open,independent
2985,25078,wouldnt useful make imagecropping wo,6602,basic idea behind invocation handlin,independent
2986,8011,weve requested feature time ago,1811,field required automatica,independent
2987,32326,hirnrnegrnrni use tt news like,13915,initially reported,independent
2988,25836,measuring peak memory usage comparing w,15371,feediting creation new record ot,independent
2989,15542,would great followingrnin use,12728,moment search field input,independent
2990,1789,fluid already convert object used argumen,15954,html defines number entity,independent
2991,78335,extension great based obser,51879,mode register edit p,independent
2992,31262,working positional argument construct,4874,suggestion maybe find,independent
2993,1109,tell people go read fine man,86650,fieldcontrols must able use requirejs,independent
2994,3099,feature request based discussio,13751,marker text first text last,independent
2995,88771,stead using typoscript option confign,38261,attached patch followingrnr,independent
2996,66012,field title disabled rte link,24957,devsrnrnthe editor syntaxhighligh,independent
2997,9700,currently whitelist allows whitelisting,1068,rte plugin code need cleaned th,independent
2998,895,array var need rendered th,57930,currently login sent via,independent
2999,1009,request providing switch,65808,search language key translation,independent
3000,17788,would nice stdwrap possible,80869,andreas created nice design error,independent
3001,2365,configuration setting pointcutfilter cur,66633,since deprecated option,independent
3002,18890,hook could fire event file,4665,hellornrnsince version ajax par,independent
3003,3097,would nice able,35135,testing code us dependency injection r,independent
3004,38627,augment reflection information data,72984,switching cs styled content flui,independent
3005,74,web request builder currently ignores post,50639,like surf support git vcs surf,independent
3006,1024,field would good sort issue,14496,time dependent displaying non cached page,independent
3007,28534,add skipanchorlink right body,23,possible put differ,independent
3008,2870,readme basic inform,7381,support gifbuilder image configs allowing,independent
3009,4167,base repository,5809,allow following typoscript rnrntx metafee,independent
3010,14594,id like hide table operation bar,35292,use preg replace place str replace,independent
3011,4153,add sorting icon vhen orderlinkintitle use,6696,configure sorting order result,independent
3012,1545,currently flexform field pm info inc,71558,hi developersrnrnthe story cust,independent
3013,23683,havent found simple way jetrnr,51378,site upgrade otap,independent
3014,91672,given following real life scenariornr,4505,access file,independent
3015,16353,ease debugging dbal log could store ate,40067,im developing debugging customindexer,independent
3016,89728,possible add rel field pupup fo,36088,moment translation plural v,independent
3017,14730,using proxy connection wia curl typo fails,22086,pageheadtag stdwrap property,independent
3018,59834,hello version de fie,45761,need banner showing,independent
3019,77791,tree view could get quite complex h,80816,usage user name data provided ldap,independent
3020,82366,integratordeveloper like translate fo,20376,moment possibility changing,independent
3021,25903,hirnrnthere lightboxes,91835,dear great work,independent
3022,26953,would like use rgnewsce connection wi,11640,currently one language supported,independent
3023,33710,know change configuration based,39210,add possibility choose first category,independent
3024,34827,package usually touched,17729,problem think may solved de,independent
3025,520,database probably never used,33773,nested event listener might fire unneeded amo,independent
3026,12442,hirnrni suggest add type json e,53817,common widget backend table,independent
3027,11273,currently linkchecker show intern,10453,need clean template element,independent
3028,8616,create template partial contact typ,1501,idearnrni would like split,independent
3029,5101,check right display table user h,80173,possible choose different,independent
3030,16892,current release allows one sysfolder,35355,list field used,independent
3031,32930,fluid need standalone template able,14822,usergroup membership backend fron,independent
3032,17564,deal large site com,44738,situation automatic valida,independent
3033,23309,hook formmail would nice c,36649,changelog page currently show hint whi,independent
3034,31946,tested fallback flas,16778,imo possibility assign,independent
3035,11282,possibility configuration,13200,content list th,independent
3036,32275,addition smtp phpmail local file,43636,content html markerrnrn f,independent
3037,88949,tca tt content define field,36172,umbrelle issue cleanup updaternrnn,independent
3038,8136,two type plugindisplaytypesrn conten,92760,want show localtime datetime,independent
3039,13824,hirnrnit would nice field,85146,id like possibility read environ,independent
3040,573,hey sebastianrnrnyes thats really great,29794,model generated property ty,independent
3041,86894,think would great function,10188,use static info table therefore,independent
3042,42037,domain model tx czsimplecal domain mode,9599,guysrnit would wonderful able c,independent
3043,1024,field would good sort issue,21014,least field attach sub,independent
3044,49010,need ask myopenid usern,72841,use svconnect extension develo,independent
3045,45862,use approach extension news enable,18226,might useful user po,independent
3046,459,dependency injection work fine far long,66132,extension fantastic rna cool featur,independent
3047,9550,would nice show context sensitive help,55253,certain use case eg user acceptance te,independent
3048,68511,function edit file,3167,tx rlmpdateselectlib could used st,independent
3049,73650,oddly field missing contact record,15550,missed option flag show content,independent
3050,13511,create separate layout controller,8650,add csh plugin flexforms,independent
3051,61800,able render kind medium file,31935,attached patch move tcaphp configur,independent
3052,23895,one part current typoscript tuning proc,22548,server behind ssl terminator,independent
3053,23600,special usermanagement run un,5446,need cache backend support pdo com,independent
3054,18326,although required mean mean sometim,12005,hy guysrnit would wonderful enable,independent
3055,13899,present one filter status responsibl,41067,playing stdwrapcache feature,independent
3056,39837,webredirect currently expects option u,54098,would great link beginni,independent
3057,9527,hellornrnfirst thanks ver,39108,currently possible configure,independent
3058,7819,possible integrate jquery tool,27124,list module small icon,independent
3059,2810,fabien told great extension,62028,upgradern browser foundation,independent
3060,73596,index section juste add one ligne class,68853,create option install tool create,independent
3061,5496,category question answersrnchoos,36813,similar thisoutput thisoutputli,independent
3062,36693,differentiate file long file name,22067,mode control hand,independent
3063,9461,browser delivers sample template tt,29249,hey guysrnrnplease revise inclusion,independent
3064,14365,point href title tag title,45154,would nice run task cli,independent
3065,15173,add new configoption conf varsbe,6099,atm configure pid linktex,independent
3066,29544,subject selfexplaining would nice fe,62901,following logic tablet user using thum,independent
3067,23570,use casernwe db mount eg,47920,integrate cs reset normalizecss,independent
3068,28228,work without doctrine package,86004,hirnrnim currently working project,independent
3069,68515,wiki article,88734,mn relation defaultorderings,independent
3070,27008,table field found url,10078,english locallangfiles shipped,independent
3071,17786,feature request well matched pai,90267,project many instance need,independent
3072,78264,hirnrnwe trouble videop,23896,one part current typoscript tuning proc,independent
3073,78122,current situation comment plugins attach,15419,hellornrni would like checkbox,independent
3074,25591,following property updatedrnr,69548,hellornim workling,independent
3075,17578,would nice decide newline,27073,add spam marker admin,independent
3076,11504,view new extension manager settingsrnacti,68872,blanket issue fluid reintegration pr,independent
3077,20287,atm possible define link class,19598,attached patch add following feat,independent
3078,25974,id like see possibility automate,45681,allow remove code related non u,independent
3079,64481,date folder added expec,90509,add widget showing recently edite,independent
3080,26284,idearninclude formalizeme making form,6143,memcacheapc backends check expiryt,independent
3081,83749,screenshots cm code,16403,would great way write,independent
3082,63588,need set tt address marker typoscr,15037,would nice j clickmenue,independent
3083,57653,please add typoscript option define dif,87074,get featurern,independent
3084,34201,hellornrnplease add xclass support,37,test need written test int,independent
3085,68763,hellornrnjust installed extension,7081,better performance javascript file,independent
3086,19438,let makeinstance test object implement,47252,definition get head request c,independent
3087,4417,would usefull creating link att,17123,writing ajax fe plugin need,independent
3088,1754,here couple nonbug thing regarding tinym,60454,paginate view helper,independent
3089,29446,two different page tree one,15391,provide extension corepatch whi,independent
3090,15288,patch use ellipse typo,13597,hy guysrnit would wonderful brow,independent
3091,86222,parameter shall take array value ea,1996,patch highlight word found sear,independent
3092,82968,think good idea swap result pa,5159,must disabledrnprern confi,independent
3093,5777,make user subscription accessible adm,52665,ensure start install tool au,independent
3094,19235,function tceformsgetsinglehiddenfi,53621,hellornrnfirst big thanks th,independent
3095,23533,requested several placesby sever,39936,function registertagattribute used r,independent
3096,71739,make harder exploit read sql injectio,39574,special page type get con,independent
3097,14077,present possible add person,38911,database action editing deleting creating,independent
3098,61341,would great one could configure z,72045,rncurrently htmlparserstripemptytags,independent
3099,43250,would great extension would,33531,currently datetimeconverter accepts targe,independent
3100,28981,autocompletion interactive shell mo,54037,json encode support multiple bitmask op,independent
3101,15235,activated acronym plugin ie man,90355,want widget show number fai,independent
3102,55281,hirnrnsince many year possible,20606,creation new session id currently,independent
3103,4947,nice feature would possile r,30551,creating new pagetranslation inputf,independent
3104,56486,getcasesensitiveobjectname operation th,87112,context editor need every select ty,independent
3105,71022,format xmlbased native php e,32084,certain situation setup behind,independent
3106,55948,imho possible wire dedicated c,83391,installation user ar,independent
3107,5007,environment exec seem w,29175,create ignorelistfeature ignoring fail,independent
3108,11068,attached patch add edit icon next,24051,one part current typoscript tuning proc,independent
3109,19764,sometimes necessary include javascrip,20975,want open website edited,independent
3110,48617,table require hide question,6675,hirnrnanother hintrnrni read othe,independent
3111,1735,new fieldtype needed browse simple,57082,currently every extension need implement,independent
3112,43578,need createrole,8915,use function ofrnprerncobj div,independent
3113,28496,implementing custom indexer would,1583,enable line numbering rte plugin,independent
3114,92518,extend filedumpcontroller addition,15164,hirnin order implement dynaflex exten,independent
3115,88842,recently added canonical tag generated,3897,currently possible use dam th,independent
3116,48378,currently elasticsearch dont consider,319,currently setter injection possible vi,independent
3117,19140,history lead popup hist,3650,currently aop proxy class add paramete,independent
3118,3666,attached patch applied possibl,84,abstract class run standalone th,independent
3119,30045,hirnit would nice would,41898,would usefull meta tag robot co,independent
3120,4405,template found us,6,system mac least test,independent
3121,51241,use phpmyadmin extension managing,78360,use file description display file,independent
3122,84546,made frontend form day extbase,89836,consider scenariornrn dev local,independent
3123,16904,moment possible generate,21572,using rtehtmlarea n,independent
3124,46257,case need print character,14242,default link advanced search form,independent
3125,72202,make maintenance easier hav,28321,hi guysrnrnyout ext greatrnrni,independent
3126,71876,would nice way customi,84899,pagesextendtosubpages applies field,independent
3127,14395,fileadmin would nice upload zi,40930,editor want edit childentities insi,independent
3128,17956,want use mm relation product,56724,cant believe bug dont,independent
3129,29176,use template notification email co,2510,mapping complex object currently relati,independent
3130,23888,one part current typoscript tuning proc,36605,implement field defining device,independent
3131,64958,often relation record created ha,48657,flow great http api already,independent
3132,51456,extensionconfiguration additional fiel,22125,use double quote titleattribut,independent
3133,32760,tried nice extension really love,436,startpage consists categoriesr,independent
3134,17642,nowadays usuall forgot password f,60751,method getusergroup get usergroupprope,independent
3135,15701,user request protected page,14736,hi little wish next version please mak,independent
3136,48547,adapt namespacing directory,6210,implement tax group able define,independent
3137,92427,like existing field name table name,43082,add cli mechanism quickly generate code,independent
3138,41722,hirnrnit would nice checkbox,27113,hey therernrnis possibility ad,independent
3139,35132,hirnrnit would great make automatic,86707,lazy deprecated lts,independent
3140,54877,control selecting deselecting image sho,70349,supported universal,independent
3141,9537,currently possible exclude specif,57016,click calc route show,independent
3142,38130,currently checkbox left unchecked,23841,task copy data medium field,independent
3143,45670,need solution add additional class,92844,would useful able handle link,independent
3144,30253,currently generate always one pr,17402,step reproduce example,independent
3145,20111,one hovers csh icon,4218,hi allrnrnit would great able,independent
3146,20267,t configuration still included via ext,26592,three may four template neededrnr,independent
3147,15412,problem page title cant styled relate,31016,translation indexed search,independent
3148,85789,hirnrni instance,40,might place array expect,independent
3149,8228,implement solution irre suit best,35781,currently actionmethod argument,independent
3150,49478,already possible show debug output,68089,using vhs package asset viewhelper,independent
3151,9429,partial use argument rnrni,54873,support filetypes added fo,independent
3152,61052,hey allrnrnis release pl,34232,selectviewhelper offer translation,independent
3153,35052,logging filebackend currently add hint,18051,would nice shortcut manager,independent
3154,5039,andselection category,58071,original issue created chenneckernrn,independent
3155,91085,data loading visual feedba,19157,currently also hidden record included,independent
3156,24561,instead currently twoway production deb,49506,remember state content slider cookie,independent
3157,80869,andreas created nice design error,24069,one part current typoscript tuning proc,independent
3158,16621,hirnrni got feature request gues,9528,certain kind log certain situa,independent
3159,13509,get rid important detail th,36839,add getuid method abstract record collection,independent
3160,15762,feature asked creation multiple pageco,48586,path flatter backend remove shado,independent
3161,75412,eponymous file root directory,55638,would nice form extension also u,independent
3162,44318,befuncimplodetsparams bugrnr,19270,row column table made conten,independent
3163,2389,hirnrni would like use extension,86706,deprecated lts,independent
3164,64425,hi therernrnive installed ext,79535,right using ouadmins n,independent
3165,10039,default password error length hardco,60551,logging core logging api one ha,independent
3166,17434,following field configuration parent,54603,installing extension dependency,independent
3167,2281,large image could useful scale,58143,writing mail hand good use,independent
3168,80092,current problemrnrncontinually enhan,42126,integrator configure path,independent
3169,32660,order encourage tdd create,20224,title element cut due,independent
3170,45704,command create extension upload folde,31341,text extraction ooo type meta data im,independent
3171,37750,customizable internal r feed,9370,attached patch implemented hook,independent
3172,91738,ship wrapper localstorage handlin,88907,configuration enablemultiselectfiltertextf,independent
3173,15553,imho page icon change somehow reflec,35892,message class hierarchy either,independent
3174,87314,inconsistency configurati,29505,attached modified version kj imageligh,independent
3175,69388,cm http,48743,installed od osm filled address,independent
3176,82010,fluid provide way access li,82570,option striptwolinestoone wo,independent
3177,89239,current staternrnit seems ove,41134,hirnrnwe need show copyrig,independent
3178,37638,trying use extension slider th,896,entry array var need ch,independent
3179,19183,rte recieves keyboard focus automatically,3088,yui java compressor doesnt work server wi,independent
3180,40496,create new tab dce show curre,2552,hellornrnif choose datarecords,independent
3181,22324,attached patch rewrite default image,13235,add search suggest wizard flexform,independent
3182,1830,hi martinrnrnid appreciate see modi,18913,feature refers gettext attribute,independent
3183,15471,em see large list,9508,add translation mode mode tca fie,independent
3184,14545,latest tt product need new dataty,17958,inline foreign table lik,independent
3185,59964,compatibility foreseen,58991,moment returnpath sendet mail,independent
3186,50848,hour debugging thought extens,18307,creating reference copy element,independent
3187,7613,hellornrnmany thanks nice e,23832,current dom html rendering code well,independent
3188,40909,people already jquery implemented,7986,add feature create special offer sett,independent
3189,20817,extend unit test matchcondition glo,20930,table content object hardco,independent
3190,17282,normal login form cs styled conte,17542,rnim searching solution following,independent
3191,3109,seems supported htmlmail,59579,browser link child record,independent
3192,16199,use phpvalidation serversided instead,59801,option select parent group alternative,independent
3193,23888,one part current typoscript tuning proc,83710,important set title r,independent
3194,3663,heyrnrna nice addition would cou,13380,write documentation,independent
3195,16253,quite number extension rely stora,2661,proposition sort record page ip,independent
3196,6913,us many nested object debugg,37747,list recent updated record,independent
3197,2472,would like discus way could find,45719,change several logo according new brandin,independent
3198,24990,since introduction spinning loader,53194,content fallback mode canonica,independent
3199,28794,hi therernrnin cs styled content rend,84604,particular reason recycle,independent
3200,20446,change record somewhere sysfolder,58121,please add feature download extension v,independent
3201,53513,beta fresh install rnrni del,5283,order unvisible column mean order,independent
3202,23890,one part current typoscript tuning proc,15404,cant properly styled backgroundima,independent
3203,18490,would useful stdwrap,43347,since issue configuration global,independent
3204,13145,browser extended user function,29781,badge handout conferencern,independent
3205,43461,checkunique work pid,50740,withrnrnprerntcasys file reference,independent
3206,45022,moment lot public method,48132,would nice editor able set,independent
3207,45704,command create extension upload folde,16440,would usefull group install,independent
3208,69359,following snippet examplernr,52586,hirnrni write patch listing exten,independent
3209,3307,set page sysfolger use th,23050,quote bernhard kraftrn,independent
3210,21572,using rtehtmlarea n,32208,missing ability downgrade,independent
3211,84566,possibility combine formprot,58348,browser using tt fro,independent
3212,76398,use often lightboxes way co,11023,could please add alternating color hover,independent
3213,24015,extension setup assumes csh specified,86739,reproduce rnrn editor ed,independent
3214,17362,indexed search use global function,71450,apache tika good analyzing many dif,independent
3215,20497,sometimes higher resolution displayr,34711,issue made possible use custom po,independent
3216,15076,dropdownmenue visible editin,75262,creating reference content element,independent
3217,65741,would great feature extbase com,33058,though yaml seems much simpler xml,independent
3218,37437,might desirable delete cache,10427,aspectj defines intertype property,independent
3219,36415,security issue need possibility,23974,one part current typoscript tuning proc,independent
3220,23472,hirnrnid like add two new method,93264,since version webp also used,independent
3221,55948,imho possible wire dedicated c,39444,neat feature would plugin wou,independent
3222,20854,possible use diff feature,17789,new plugin api automatically register,independent
3223,51636,spam protection hidden field,53705,payload cache entry small,independent
3224,21014,least field attach sub,47697,user must able save rdf r atom fe,independent
3225,16650,ability configure page storagepid,76028,really really good feature deprecated b,independent
3226,30793,since many launch october,4039,instead providing full path class,independent
3227,90930,reviewer important qu,9989,every extension ter least,independent
3228,25975,id like possibility configure,88907,configuration enablemultiselectfiltertextf,independent
3229,26514,since many global statement cleaned,650,link www schould changeable andor,independent
3230,67457,colorbox setting maxwidth maxheig,1985,rename standard class core package,independent
3231,13755,could please add field comment count,90514,allows toggle counting triggered r,independent
3232,14379,want create new backend usergroup,5152,able writernprernsettingssome,independent
3233,68538,add formatimplode viewhelper needed fi,16924,gd development moved wwwlibg,independent
3234,83127,show location map bigger website ev,1194,backend module show information whi,independent
3235,57900,hirnrnby adding rnprelangdatabaseove,28425,form tab field email address,independent
3236,24321,set one value border widthr,63588,need set tt address marker typoscr,independent
3237,70104,would tremendously helpful queryg,6208,think integration,independent
3238,27831,add new product type audiodisc audiocd,20078,new default skin,independent
3239,19647,sometimes necessary call front end plug,45128,sent recommendation would,independent
3240,17617,element browser offer possibili,61505,right chance create new dir,independent
3241,65169,think possible mark input,52163,moment jquerymobile used,independent
3242,2738,possible create mycompanyabo,53234,documentation need update,independent
3243,7201,add constant enabledisable noconflict mode,69543,got rendererregistry video,independent
3244,19851,restructure rte code extract status b,12641,title linked single view,independent
3245,71277,validation error message,58622,array string conversion happens,independent
3246,47375,add jquery support,11340,hi againrnrni added configuration,independent
3247,90823,hellornrncould please add reason,4319,lot record sorted field sort,independent
3248,45471,pdf document cause performance problem,9458,would cool able set destina,independent
3249,14005,would easy nice add explanati,72801,feature requestrnrnthis feature reques,independent
3250,35292,use preg replace place str replace,31982,due problem synchronization betwee,independent
3251,37077,work following step,662,doctrine extension provide support,independent
3252,13431,see last chart detai,1666,let u configuration option whether,independent
3253,3663,heyrnrna nice addition would cou,89208,site setting p,independent
3254,36,parameter maybe part,14270,function typolink classtslib contentph,independent
3255,52080,since extbase moved use database,54519,rncurrently linkhandler link check th,independent
3256,39622,requierjs javascri,66077,several place alert flashmessages u,independent
3257,80959,put submit button form usabil,1164,first step done see screenshotrnrnmag,independent
3258,32116,could give try rsttohtml extension whi,88852,github gitlab make button,independent
3259,13380,write documentation,47702,feature help visitor subscribe,independent
3260,47022,currently dce cache cleared,8453,hirnrnvery good extension detailed,independent
3261,64036,loading requirejs module sometime,32086,add feature disable pageinformation tag,independent
3262,22164,currently possible define mmre,89216,http client useful generic mi,independent
3263,52134,would like add keyboard shortcut,2665,possibility add bot requested thi,independent
3264,2441,currently method ishashupdateneeded return,28791,extbase throw exception render er,independent
3265,17579,would nice configuniquelinkvars,73672,hirnrni think would useful,independent
