,id1,Description1,id2,Description2,Type of dependency
362,13560,hirnrnim suggesting all moduleattr,9453,with ruby returning symbol from def an,duplicates
363,13559,hirnrnplease reconsider implementation of,12760,thats an another attempt to choose good metap,duplicates
364,13488,currently encodingdefault external is set to,16604,this issue is related to,relates
365,13395,there does not seem to be method in ruby to,12075,sometimes write following codernrnru,relates
366,13381,,17147,object deserializer like json messagepack i,relates
367,16029,as discussed with tenderlove here,13381,,duplicates
368,13335,mathn is deprecated feature from ye,10169,englishrnrnas mentioned in,relates
369,13334,mathncomplex and mathnrational is deprec,10169,englishrnrnas mentioned in,relates
370,13334,mathncomplex and mathnrational is deprec,17281,as mathn is deprecated canonicalization for,relates
371,13272,when we define subclass of struct it take a,11925,propose to make struct subclass constructors w,duplicates
372,13261,this issue is tracking for gem release of sdbm,5481,beginrnrnuptodate summary of this propo,relates
373,13248,this issue is tracking for gem release of gdbm,5481,beginrnrnuptodate summary of this propo,relates
374,13201,this issue is tracking for gem release of dbm,13248,this issue is tracking for gem release of gdbm,relates
375,13244,id like to suggestrnto enhance the interfac,12224,when use logger class very often or mayb,duplicates
376,13241,this is currently an exploratory proposalr,13240,for unicode property checks eg phiragan,relates
377,13241,this is currently an exploratory proposalr,14618,abstractrnrnunicode has display width d,relates
378,13241,this is currently an exploratory proposalr,13240,for unicode property checks eg phiragan,relates
379,13213,this issue is tracking for gem release of scan,5481,beginrnrnuptodate summary of this propo,relates
380,12906,when you want to rescue in block you must d,13212,blocks are ubiquitous in ruby world theres a,duplicates
381,13201,this issue is tracking for gem release of dbm,5481,beginrnrnuptodate summary of this propo,relates
382,13201,this issue is tracking for gem release of dbm,13248,this issue is tracking for gem release of gdbm,relates
383,13199,this issue is tracking for gem release of stri,5481,beginrnrnuptodate summary of this propo,relates
384,13197,this issue is tracking for gem release of file,5481,beginrnrnuptodate summary of this propo,relates
385,13186,this issue is tracking for gem release of zlib,5481,beginrnrnuptodate summary of this propo,relates
386,13183,this issue is tracking for gem release of date,5481,beginrnrnuptodate summary of this propo,relates
387,13182,this issue is tracking for gem release of cmat,5481,beginrnrnuptodate summary of this propo,relates
388,13179,came across scenario where needed the ab,11747,in matzs recent rubyconf talk he used this e,duplicates
389,13177,this issue is tracking for gem release of csv,5481,beginrnrnuptodate summary of this propo,relates
390,13173,this issue is tracking for gem release of webr,5481,beginrnrnuptodate summary of this propo,relates
391,13172,hi everyonernrntheres tap method t,10095,weve had so many times of feature requests fo,duplicates
392,13172,hi everyonernrntheres tap method t,11717,objecttrap can be thought as useful counter,duplicates
393,13172,hi everyonernrntheres tap method t,12760,thats an another attempt to choose good metap,duplicates
394,13137,the update to javascript added object shor,11105,why not support hash literals,relates
395,13109,when using refinements in one file the using,13805,refinements are currently lexically scoped wh,relates
396,17147,object deserializer like json messagepack i,13077,introduce stringfstring methodrnrnthis ex,duplicates
397,13067,propose to make trueclass falseclass to,11286,proposalrnit is proposed that enumerable,relates
398,13056,proposal of base option to dirglob meth,7360,currently there is only pathnameglob method,blocks
399,14443,when gsub takes hash as the second ar,13016,background wanted to drop nkf dependency of,duplicates
400,13006,hello am right now having difficulties to u,6647,many applications and users have dealt with,relates
401,12996,the proposal is that range optimize by red,12612,currently range is an alias of includ,relates
402,12996,the proposal is that range optimize by red,14575,this is conscious duplicate of the bug,relates
403,13985,since truefalsenilintegerfloat jus,12979,this is proposal resulting from discussion,relates
404,12978,as the developers meeting today proposed syn,12963,now symbol as keyword argument is often used,relates
405,12973,require relative speeds up loading of files by,8781,wrote attached small script rrcrb stand,relates
406,12968,kernel provides the global conversion functi,12732,would like to be able to pass an option to,relates
407,12978,as the developers meeting today proposed syn,12963,now symbol as keyword argument is often used,relates
408,12957,currently to create lambda proc one has to u,7314,have code where need to convert proc to,relates
409,12957,currently to create lambda proc one has to u,15973,when kernellambda receives proc that is not,relates
410,12928,rncurrent nethttp and netpop use timeoutt,12435,hey all ive got pull request at,relates
411,12921,if env have some like,10652,get user and pass from variable whe,relates
412,12921,if env have some like,6546,nahi suggested request the os environment h,duplicates
413,12912,why dont you allow range without end like,14697,in enumeratorarithmeticsequence ha,relates
414,12906,when you want to rescue in block you must d,7882,the keywords rescue else and ensure can,duplicates
415,12906,when you want to rescue in block you must d,11337,while its possible to have rescues without b,duplicates
416,12906,when you want to rescue in block you must d,12623,hi therernrntheres pretty nice feature t,duplicates
417,12906,when you want to rescue in block you must d,13212,blocks are ubiquitous in ruby world theres a,duplicates
418,12820,hellornrnthe patternrnrnrubyrnc,15192,motivationrnrnintroduce new syntax for,relates
419,12820,hellornrnthe patternrnrnrubyrnc,5825,im very excited about this feature in coffees,duplicates
420,12820,hellornrnthe patternrnrnrubyrnc,8563,often times people want to assign given argum,duplicates
421,12820,hellornrnthe patternrnrnrubyrnc,12023,ive found myself writing lot of code simila,duplicates
422,12820,hellornrnthe patternrnrnrubyrnc,12578,when first saw the instance assignments in c,duplicates
423,14055,the following string and symbol methods are cu,12786,descriptionrnrni would find stringcasecmp,relates
424,12760,thats an another attempt to choose good metap,6721,rni think the following method is missing fr,duplicates
425,12760,thats an another attempt to choose good metap,6684,beginrnobjectdornthis is my first post,duplicates
426,12760,thats an another attempt to choose good metap,7388,beginrnfrom githubrn,duplicates
427,12760,thats an another attempt to choose good metap,10095,weve had so many times of feature requests fo,duplicates
428,12760,thats an another attempt to choose good metap,11717,objecttrap can be thought as useful counter,duplicates
429,13172,hi everyonernrntheres tap method t,12760,thats an another attempt to choose good metap,duplicates
430,13559,hirnrnplease reconsider implementation of,12760,thats an another attempt to choose good metap,duplicates
431,6802,ruby should have method to obtain not an array,12745,simplified and stupid example replace som,relates
432,5749,the string class should contain an instance me,12745,simplified and stupid example replace som,relates
433,5606,文字列上の正規表現に一致する場所のoffsetを順に処理できるようなrnイテレータが欲し,12745,simplified and stupid example replace som,relates
434,12739,how about class object deprecate constant f,12005,cruby has two integer classes fixnum and,relates
435,12737,how about to provide moduledefined refinement,9704,if refinements are to remain filescoped then,relates
436,12968,kernel provides the global conversion functi,12732,would like to be able to pass an option to,relates
437,12698,there is frequent need to delete substring f,13890,currently stringcount only accepts strings,relates
438,12697,methods like alias method attr accessor defi,8846,propose changing moduleinclude to public,relates
439,12697,methods like alias method attr accessor defi,6539,feel there are inconsistencies in which meth,relates
440,12694,often write codes likernrnrubyrnst,6842,beginrnone of the very few things miss fr,duplicates
441,12650,windows environment variables supports unicode,16604,this issue is related to,relates
442,12648,would like to pass an optional argument to,15725,hellornrni would like to propose four new,relates
443,12638,it is my understanding thatrnrnrnvma,9451,not sure if this is bug or feature request,duplicates
444,12623,hi therernrntheres pretty nice feature t,7882,the keywords rescue else and ensure can,duplicates
445,12906,when you want to rescue in block you must d,12623,hi therernrntheres pretty nice feature t,duplicates
446,12996,the proposal is that range optimize by red,12612,currently range is an alias of includ,relates
447,14575,this is conscious duplicate of the bug,12612,currently range is an alias of includ,duplicates
448,12607,this one was derived from bug,12463,from,relates
449,14706,ruby does not any threadsafe way to implement,12607,this one was derived from bug,duplicates
450,12589,hello id like to start big mri project,14235,backgroundrnrnin,relates
451,12578,when first saw the instance assignments in c,5825,im very excited about this feature in coffees,duplicates
452,12578,when first saw the instance assignments in c,8563,often times people want to assign given argum,duplicates
453,12578,when first saw the instance assignments in c,12023,ive found myself writing lot of code simila,duplicates
454,12820,hellornrnthe patternrnrnrubyrnc,12578,when first saw the instance assignments in c,duplicates
455,12546,unicodenormalizeunicode version is defined i,12460,currently the unicode version used in speci,relates
456,12543,how about introducing new syntax for tail ca,6602,hirnrnsome hours ago matz proposed turni,relates
457,16945,would like to propose to create some way to,12543,how about introducing new syntax for tail ca,duplicates
458,13685,unicode was published about week ago,12513,unicode was just published yesterday see,relates
459,12512,think value transformation is fundamental,7793,it would be nice to have the following methods,relates
460,12512,think value transformation is fundamental,6669,given hash hmap returns an arrayali,relates
461,12512,think value transformation is fundamental,8951,please see this thread,relates
462,12512,think value transformation is fundamental,9635,there should be way to directly map hash t,relates
463,12512,think value transformation is fundamental,9970,these methods simplify two common patterns whe,relates
464,10208,now that we can convert list of key value,12512,think value transformation is fundamental,relates
465,11003,would like to suggest implementing fast mo,12508,new method integermod pow power with modul,duplicates
466,12607,this one was derived from bug,12463,from,relates
467,12461,it would be nice if hash had way to create a,8499,according to my experiences the following two,relates
468,12546,unicodenormalizeunicode version is defined i,12460,currently the unicode version used in speci,relates
469,12460,currently the unicode version used in speci,15341,the emoji version is different from the unicod,relates
470,12447,sometimes want to extract digits of placeva,4787,suggest new feature of integer to enumerat,relates
471,12447,sometimes want to extract digits of placeva,12116,sometimes need to apply divmod repeatedly,relates
472,12447,sometimes want to extract digits of placeva,16011,ruby seems to have no way to format number w,relates
473,12928,rncurrent nethttp and netpop use timeoutt,12435,hey all ive got pull request at,relates
474,12275,think it will be usefull to have function th,12419,currently i̇i̇i̇dump produces,relates
475,12403,at the moment match is dynamically dispatc,12306,time and again there have been rejected featur,relates
476,12334,this sort of relates to,12021,having final instance variables in ruby will,relates
477,12247,found that its very useful if arraydelete,12333,would like stringconcat arrayconcat,relates
478,12319,moduleconst get accepts nonnested string,5690,it would be great if there was way to dynami,relates
479,12306,time and again there have been rejected featur,8110,it is useful to have methods allowing pattern,relates
480,12403,at the moment match is dynamically dispatc,12306,time and again there have been rejected featur,relates
481,12306,time and again there have been rejected featur,8206,there has been some discussion about porting t,duplicates
482,12299,this is another attempt to provide the same ty,17122,deprecation warnings and other warnings in rub,relates
483,15563,ruby introduced dig for array has,12282,new feature for your consideration dig wh,duplicates
484,14602,currently if have hash like thisrnrn,12282,new feature for your consideration dig wh,duplicates
485,12086,currently refinements can be activated only in,12281,in ruby refinement could be used in,relates
486,12275,think it will be usefull to have function th,12419,currently i̇i̇i̇dump produces,relates
487,12247,found that its very useful if arraydelete,12333,would like stringconcat arrayconcat,relates
488,12241,this is refinement of feature,5054,though as matz said at ruby is a,relates
489,12241,this is refinement of feature,16746,ruby syntax is full of ends im paranoid t,relates
490,12240,often improvements about implicit block argume,15741,numbered parameters have been introduced into,relates
491,13244,id like to suggestrnto enhance the interfac,12224,when use logger class very often or mayb,duplicates
492,12222,as python has statistics library for calculati,12217,in this issue propose to introduce enumerabl,relates
493,12217,in this issue propose to introduce enumerabl,10298,here propose arrayfloat sum in arrayc or,relates
494,12222,as python has statistics library for calculati,12217,in this issue propose to introduce enumerabl,relates
495,12173,it is very frequent to have time instancer,8640,hirnrnwe time many things in rails and s,relates
496,12173,it is very frequent to have time instancer,8096,beginrna lot of scenarios and applications,relates
497,12160,xmlrpc library is no longer maintain actively,5481,beginrnrnuptodate summary of this propo,relates
498,5903,given some of preparations to this patches alr,12142,rn hello the following patch contains a,relates
499,12125,hellornrnthe operator lets one pass a,16275,objmethod is introduced at by,relates
500,13581,some another programming languages even java,12125,hellornrnthe operator lets one pass a,duplicates
501,12116,sometimes need to apply divmod repeatedly,4787,suggest new feature of integer to enumerat,relates
502,12447,sometimes want to extract digits of placeva,12116,sometimes need to apply divmod repeatedly,relates
503,4146,現在symbolto procで i,12115,am great fan of the symbolto proc short,relates
504,15301,in one reddit discussion ive got stuck with t,12115,am great fan of the symbolto proc short,duplicates
505,12092,this allows creating modified clones of frozen,14778,id like to use objectdup with block whi,relates
506,12086,currently refinements can be activated only in,12281,in ruby refinement could be used in,relates
507,12086,currently refinements can be activated only in,16461,overviewrni propose procusing to support,relates
508,12079,there are few nonstandard ways of calling a,9451,not sure if this is bug or feature request,duplicates
509,12079,there are few nonstandard ways of calling a,11476,rnclass endrnrnmodule mrn refine,duplicates
510,12077,hellornrnis there reason why sslsocket,8126,opensslsslsslsocket does not define recv,duplicates
511,13395,there does not seem to be method in ruby to,12075,sometimes write following codernrnru,relates
512,12075,sometimes write following codernrnru,17330,as always with core method proposals don,relates
513,11167,hi guysrnrnhi nobu rnrnalso hi matz,12046,now we should write an accessor method of bo,relates
514,5781,pretty sure this has come up before but id l,12046,now we should write an accessor method of bo,relates
515,12046,now we should write an accessor method of bo,15991,hirnrni thought such an issue wouldve al,relates
516,12046,now we should write an accessor method of bo,10720,hi guysrnrnsorry to burden you with anoth,duplicates
517,10641,hellorni propose to introduce fixnumfinit,12039,we have an issue where it is not easy to ask i,relates
518,12026,this adds simple way to filter warnings from,11588,rubys current warning system is lacking warn,relates
519,12026,this adds simple way to filter warnings from,17122,deprecation warnings and other warnings in rub,relates
520,12023,ive found myself writing lot of code simila,5825,im very excited about this feature in coffees,duplicates
521,12578,when first saw the instance assignments in c,12023,ive found myself writing lot of code simila,duplicates
522,12820,hellornrnthe patternrnrnrubyrnc,12023,ive found myself writing lot of code simila,duplicates
523,12019,nowadays almost every processor has more than,12021,having final instance variables in ruby will,relates
524,12334,this sort of relates to,12021,having final instance variables in ruby will,relates
525,12019,nowadays almost every processor has more than,12020,defining memory model for language is nece,relates
526,12019,nowadays almost every processor has more than,12020,defining memory model for language is nece,relates
527,12019,nowadays almost every processor has more than,11539,summaryrnrnwe seek to add mechanism fo,relates
528,12019,nowadays almost every processor has more than,8259,motivated by this gist url,relates
529,12019,nowadays almost every processor has more than,12021,having final instance variables in ruby will,relates
530,12019,nowadays almost every processor has more than,11541,since ruby def returns symbol with th,relates
531,12012,in ruby we have methods with capital letter,11848,new to method converts strings,duplicates
532,12010,direach and dirread including direntr,10121,on irc someone asked how to find out if dire,relates
533,12010,direach and dirread including direntr,13969,dir has class method pairs direntries d,relates
534,12739,how about class object deprecate constant f,12005,cruby has two integer classes fixnum and,relates
535,11951,when rubyvminstructionsequencecompile rai,11868,currently rubyvminstructionsequencecompile,relates
536,11925,propose to make struct subclass constructors w,15076,when struct is used to instantiate object with,relates
537,11925,propose to make struct subclass constructors w,15222,with ruby struct subclasses can have dif,relates
538,11925,propose to make struct subclass constructors w,16806,proposalrnrnrbrnpost structnew,relates
539,9209,now that ruby supports named params it seems n,11925,propose to make struct subclass constructors w,duplicates
540,13272,when we define subclass of struct it take a,11925,propose to make struct subclass constructors w,duplicates
541,11905,currently the class keyword returns nilrn,8839,with the change for,relates
542,11879,moduleincluded modules include prepended mo,8026,we should have way to get the list of prepen,duplicates
543,11951,when rubyvminstructionsequencecompile rai,11868,currently rubyvminstructionsequencecompile,relates
544,12012,in ruby we have methods with capital letter,11848,new to method converts strings,duplicates
545,13645,proposalrnrnwhile it works and makes sen,11813,now we have the safe navigation operator,duplicates
546,13179,came across scenario where needed the ab,11747,in matzs recent rubyconf talk he used this e,duplicates
547,11741,git to svnrnrnconverting ruby wholesale,14551,know migrating to git get asked at least eve,relates
548,11717,objecttrap can be thought as useful counter,6721,rni think the following method is missing fr,duplicates
549,12760,thats an another attempt to choose good metap,11717,objecttrap can be thought as useful counter,duplicates
550,13172,hi everyonernrntheres tap method t,11717,objecttrap can be thought as useful counter,duplicates
551,11678,rubyrna brn,7639,when we chain methods with the period at the e,duplicates
552,11670,warn without at compile timernrnsee,11665,the wisdom of using local variables has been i,relates
553,10912,was surprised to find that ipaddr has no met,11666,propose new feature ipaddrprivatern,duplicates
554,11670,warn without at compile timernrnsee,11665,the wisdom of using local variables has been i,relates
555,12026,this adds simple way to filter warnings from,11588,rubys current warning system is lacking warn,relates
556,11588,rubys current warning system is lacking warn,17122,deprecation warnings and other warnings in rub,relates
557,11583,propose new method fileunlinkrnrn,11218,fluentdというossのログコレクタがあるのですがこれにはin tailプラグイ,relates
558,11563,the unicode data for the onigmo regular expres,11561,as done regularly ruby should be updated to t,blocks
559,11562,unicode character normalization data the data,11561,as done regularly ruby should be updated to t,blocks
560,11562,unicode character normalization data the data,11561,as done regularly ruby should be updated to t,blocks
561,11563,the unicode data for the onigmo regular expres,11561,as done regularly ruby should be updated to t,blocks
562,12019,nowadays almost every processor has more than,11541,since ruby def returns symbol with th,relates
563,11541,since ruby def returns symbol with th,14397,matsudasan suggested me that public prote,relates
564,6470,attr accesor currently returns nil it would b,11541,since ruby def returns symbol with th,relates
565,9453,with ruby returning symbol from def an,11541,since ruby def returns symbol with th,relates
566,11541,since ruby def returns symbol with th,13560,hirnrnim suggesting all moduleattr,relates
567,12019,nowadays almost every processor has more than,11539,summaryrnrnwe seek to add mechanism fo,relates
568,6470,attr accesor currently returns nil it would b,11539,summaryrnrnwe seek to add mechanism fo,relates
569,11537,sometimes write following code with rails ap,8191,beginrnas ducktyped language ruby doesn,relates
570,11537,sometimes write following code with rails ap,8237,beginrnthis is feature suggestion that wa,relates
571,11537,sometimes write following code with rails ap,11034,hi everyone rnrnsome time ago was think,relates
572,11210,both to and to string omit the subnet mask o,11527,right now theres no way to get the current va,relates
573,12079,there are few nonstandard ways of calling a,11476,rnclass endrnrnmodule mrn refine,duplicates
574,11473,matz said all string literals are immutable,8976,yesterday we had facetoface developer mee,relates
575,11420,lets introduce id key table to optimization,6962,ive experimented with replacing struct st ta,relates
576,11420,lets introduce id key table to optimization,11414,can we relax ordering rule for id table such a,relates
577,11420,lets introduce id key table to optimization,9638,this should allow better use of cachefriendly,relates
578,11420,lets introduce id key table to optimization,11414,can we relax ordering rule for id table such a,relates
579,11398,sometimes old constants are deprecated but sti,10342,proposal for moduledeprecate constant whic,duplicates
580,11347,hello errors with cause are an important an,9918,exceptioncause has been added in feature,duplicates
581,11346,while dont think it would be good idea to,11066,hi this is my first report so please bear wit,relates
582,11337,while its possible to have rescues without b,7882,the keywords rescue else and ensure can,duplicates
583,12906,when you want to rescue in block you must d,11337,while its possible to have rescues without b,duplicates
584,13789,if having new direntries dirchidren wo,11302,direntries returns an array of its content wi,relates
585,13969,dir has class method pairs direntries d,11302,direntries returns an array of its content wi,relates
586,16123,problemrnrnthere is an inconsistency be,11297,ruby does not allow private method to be calle,duplicates
587,13067,propose to make trueclass falseclass to,11286,proposalrnit is proposed that enumerable,relates
588,14197,all any none and one accept,11286,proposalrnit is proposed that enumerable,relates
589,14007,propose and attach patch to add mode,11258,just saw which containsrnrnbut,duplicates
590,11256,since capturing block into proc is slow f,3447,なかだですrnrn,relates
591,11256,since capturing block into proc is slow f,14045,backgroundrnrnif we need to pass given b,relates
592,11252,matz hope to integrate did you mean gem to r,11032,hi guysrnrnwhen was younger in class,relates
593,11251,や,6694,abstractrnrnsupport threadnew without,relates
594,11251,や,6695,beginrn abstractrnrnwith feature,relates
595,11583,propose new method fileunlinkrnrn,11218,fluentdというossのログコレクタがあるのですがこれにはin tailプラグイ,relates
596,11210,both to and to string omit the subnet mask o,11527,right now theres no way to get the current va,relates
597,11167,hi guysrnrnhi nobu rnrnalso hi matz,12046,now we should write an accessor method of bo,relates
598,11167,hi guysrnrnhi nobu rnrnalso hi matz,10720,hi guysrnrnsorry to burden you with anoth,duplicates
599,11158,were in the process of migrating very large,9963,id like to add way to get the size of ruby,relates
600,13137,the update to javascript added object shor,11105,why not support hash literals,relates
601,11105,why not support hash literals,11104,why not support hash literals,relates
602,11105,why not support hash literals,14579,how about to allow value omission in hash lite,relates
603,11105,why not support hash literals,16095,common usern rubyrnclass arn de,relates
604,15236,pr in github,11105,why not support hash literals,duplicates
605,11105,why not support hash literals,11104,why not support hash literals,relates
606,13588,when implementing an iolike object id like,11094,was originally defined with codespace,relates
607,1153,beginrn なかだですrn rn arrayだけでなくenumerab,11090,currently if you want to iterate the first uni,relates
608,11083,nettelnet has no maintainer but some issue i,5481,beginrnrnuptodate summary of this propo,relates
609,11346,while dont think it would be good idea to,11066,hi this is my first report so please bear wit,relates
610,5481,beginrnrnuptodate summary of this propo,11057,gemified json libraryrnrn,relates
611,11049,sometime want to do grep like operation,5588,please add negation flag to regexps whic,relates
612,11049,sometime want to do grep like operation,9602,enumerablegrep is useful to filter things,relates
613,8921,it would be handy if select could accept r,11049,sometime want to do grep like operation,relates
614,11537,sometimes write following code with rails ap,11034,hi everyone rnrnsome time ago was think,relates
615,11252,matz hope to integrate did you mean gem to r,11032,hi guysrnrnwhen was younger in class,relates
616,11025,rake can follow testunit and minitest and can,5481,beginrnrnuptodate summary of this propo,relates
617,11003,would like to suggest implementing fast mo,12508,new method integermod pow power with modul,duplicates
618,10912,was surprised to find that ipaddr has no met,11666,propose new feature ipaddrprivatern,duplicates
619,10797,moduleconst defined takes an optional argu,14944,module has many introspection methods for meth,duplicates
620,10728,how about add warning for fixnumsize rn,7517,maximum or minimum number of fixnum can not,relates
621,11167,hi guysrnrnhi nobu rnrnalso hi matz,10720,hi guysrnrnsorry to burden you with anoth,duplicates
622,12046,now we should write an accessor method of bo,10720,hi guysrnrnsorry to burden you with anoth,duplicates
623,12921,if env have some like,10652,get user and pass from variable whe,relates
624,10641,hellorni propose to introduce fixnumfinit,12039,we have an issue where it is not easy to ask i,relates
625,10637,encountered this issue while bringing up v,16482,right now nethttp forces the user to use cl,relates
626,10600,in multipleproducer multipleconsumer sit,17357,it is currently difficult to reliably distingu,relates
627,10552,counting how many times value appears in som,9970,these methods simplify two common patterns whe,relates
628,10552,counting how many times value appears in som,7793,it would be nice to have the following methods,relates
629,10552,counting how many times value appears in som,10228,im gonna implement some features related with,relates
630,10499,procnew and kernelproc have little known f,15554,abstractrnrnwarn or raise an argumenterr,copied_to
631,10425,method near like the following would be u,15811,backgroundrnrnequal comparison method be,relates
632,10420,gcm cipher accepts variable iv length but rub,8667,hellorn rn in openssl you are allowed to,relates
633,8848,in commit yui naruse added stringb,10391,there is occasionally need to use string l,relates
634,10354,nick slocum shows in,5378,see discussion here,duplicates
635,11398,sometimes old constants are deprecated but sti,10342,proposal for moduledeprecate constant whic,duplicates
636,10329,followupto feature optimize recv,10326,concatenating literal strings to existing stri,relates
637,10329,followupto feature optimize recv,10326,concatenating literal strings to existing stri,relates
638,10320,when requiring library global namespace alw,5643,current kernelload is defined asrnrn,relates
639,13847,if you try to use some default gems with fix,10320,when requiring library global namespace alw,relates
640,12217,in this issue propose to introduce enumerabl,10298,here propose arrayfloat sum in arrayc or,relates
641,10552,counting how many times value appears in som,10228,im gonna implement some features related with,relates
642,10216,because of ruby dynamism nature it is very use,9781,rnwhen super is called in method the rub,duplicates
643,10208,now that we can convert list of key value,12512,think value transformation is fundamental,relates
644,15143,often we call arrayto to the result of,10208,now that we can convert list of key value,duplicates
645,10181,the purpose of the openat function is to ena,2324,なかだですrnrn,relates
646,13335,mathn is deprecated feature from ye,10169,englishrnrnas mentioned in,relates
647,13334,mathncomplex and mathnrational is deprec,10169,englishrnrnas mentioned in,relates
648,10152,stringstrip doesnt remove nonbreaking space,10085,case conversion functions are currently limite,relates
649,12010,direach and dirread including direntr,10121,on irc someone asked how to find out if dire,relates
650,10095,weve had so many times of feature requests fo,6721,rni think the following method is missing fr,duplicates
651,12760,thats an another attempt to choose good metap,10095,weve had so many times of feature requests fo,duplicates
652,13172,hi everyonernrntheres tap method t,10095,weve had so many times of feature requests fo,duplicates
653,10085,case conversion functions are currently limite,2034,beginrn has consideration been recently giv,relates
654,10085,case conversion functions are currently limite,10002,hi the ruby version has problem with,relates
655,10152,stringstrip doesnt remove nonbreaking space,10085,case conversion functions are currently limite,relates
656,10084,unicode string normalization is frequent ope,2034,beginrn has consideration been recently giv,relates
657,10084,unicode string normalization is frequent ope,9111,beginrncurrently strings with the same con,relates
658,10069,beforernrnrnm,10068,rnrnbeforernrnv,relates
659,10069,beforernrnrnm,10068,rnrnbeforernrnv,relates
660,6739,hi therernrnwhen wrapping up single lin,10042,the postfix rescue notation is convenientbu,relates
661,10085,case conversion functions are currently limite,10002,hi the ruby version has problem with,relates
662,10552,counting how many times value appears in som,9970,these methods simplify two common patterns whe,relates
663,12512,think value transformation is fundamental,9970,these methods simplify two common patterns whe,relates
664,9970,these methods simplify two common patterns whe,7793,it would be nice to have the following methods,duplicates
665,11158,were in the process of migrating very large,9963,id like to add way to get the size of ruby,relates
666,9923,now gcstat returns internal information abuo,9924,now gcstat returns internal information abuo,copied_to
667,9923,now gcstat returns internal information abuo,9924,now gcstat returns internal information abuo,copied_to
668,11347,hello errors with cause are an important an,9918,exceptioncause has been added in feature,duplicates
669,9893,ref comment on of,9894,any comment on officially supporting this as p,duplicates
670,9893,ref comment on of,9894,any comment on officially supporting this as p,duplicates
671,9887,hirnrni would like to have way to clean,8967,can be add uninclude and unextend method to ru,duplicates
672,9857,filebirthtime が追加されたので pathnamebirthtime,9647,filestatbirthtimeを追加しませんかrnrn以下の様なシステム,relates
673,9805,the following codernrn def a endr,6216,when debugging systemstackerror stack level,duplicates
674,7836,see the following codernrnrubyrnmodu,9781,rnwhen super is called in method the rub,relates
675,10216,because of ruby dynamism nature it is very use,9781,rnwhen super is called in method the rub,duplicates
676,9778,my obsession with easy syntax annoys me when i,6225,strings and arrays can be combined with,duplicates
677,9777,currently different block objects such as la,15973,when kernellambda receives proc that is not,relates
678,12737,how about to provide moduledefined refinement,9704,if refinements are to remain filescoped then,relates
679,9857,filebirthtime が追加されたので pathnamebirthtime,9647,filestatbirthtimeを追加しませんかrnrn以下の様なシステム,relates
680,11420,lets introduce id key table to optimization,9638,this should allow better use of cachefriendly,relates
681,12512,think value transformation is fundamental,9635,there should be way to directly map hash t,relates
682,9612,previously in we discussed removing open,5481,beginrnrnuptodate summary of this propo,relates
683,11049,sometime want to do grep like operation,9602,enumerablegrep is useful to filter things,relates
684,9508,since the coverage extension was introduced in,13901,plan to add branch coverage and method c,relates
685,5481,beginrnrnuptodate summary of this propo,9456,as you can see,relates
686,14158,the racc parser that is included in mri ruby c,9456,as you can see,relates
687,9453,with ruby returning symbol from def an,11541,since ruby def returns symbol with th,relates
688,13560,hirnrnim suggesting all moduleattr,9453,with ruby returning symbol from def an,duplicates
689,12638,it is my understanding thatrnrnrnvma,9451,not sure if this is bug or feature request,duplicates
690,12079,there are few nonstandard ways of calling a,9451,not sure if this is bug or feature request,duplicates
691,9420,since we added use of writev in we sho,9323,propose addition of iowritevrnit enables,relates
692,14042,hi rnrnive attached patch to make iop,9420,since we added use of writev in we sho,duplicates
693,9420,since we added use of writev in we sho,9323,propose addition of iowritevrnit enables,relates
694,14042,hi rnrnive attached patch to make iop,9323,propose addition of iowritevrnit enables,relates
695,9278,building on,8976,yesterday we had facetoface developer mee,duplicates
696,9209,now that ruby supports named params it seems n,11925,propose to make struct subclass constructors w,duplicates
697,2348,beginrn the merits of this library have bee,9121,rbtree is slower than the pure ruby versionr,relates
698,9112,if module is included into class a,1586,beginrn the scenariorn include foo i,relates
699,10084,unicode string normalization is frequent ope,9111,beginrncurrently strings with the same con,relates
700,9108,hirnrni seem to regularly have the requir,8499,according to my experiences the following two,relates
701,9107,have patch introducing the constants yesn,6126,propose to have predefined constants of true,duplicates
702,9076,hellornrnid like to introduce new synt,4146,現在symbolto procで i,relates
703,9049,for nmatrix weve implemented range shortha,14044,as described in numonarray and pycal,relates
704,9047,beginrnrnin ruby if you can create sym,4276,current syntactic sugar allows thisrnrn,duplicates
705,9037,beginrni was thinking about the frozen lite,8804,how about to introduce once syntax which,relates
706,8579,id like to propose new type of string liter,8992,backgroundrnrnin,relates
707,8987,please consider extending mapcollect by allow,4146,現在symbolto procで i,relates
708,8977,during memory profiling noticed that large,8976,yesterday we had facetoface developer mee,relates
709,8977,during memory profiling noticed that large,8976,yesterday we had facetoface developer mee,relates
710,8579,id like to propose new type of string liter,8976,yesterday we had facetoface developer mee,relates
711,11473,matz said all string literals are immutable,8976,yesterday we had facetoface developer mee,relates
712,9278,building on,8976,yesterday we had facetoface developer mee,duplicates
713,6499,sometimes its more natural to have arrayzip,8970,beginrnmost of the time when use arrayz,duplicates
714,8970,beginrnmost of the time when use arrayz,7444,id like to propose arrayproduct set to ret,duplicates
715,9887,hirnrni would like to have way to clean,8967,can be add uninclude and unextend method to ru,duplicates
716,8556,propose adding mutexeddelegator as simpl,8961,beginrni propose synchronizable mixin to,relates
