,id1,Description1,id2,Description2,Type of dependency
357,13006,hello am right now having difficulties to u,6647,many applications and users have dealt with,relates
358,12996,the proposal is that range optimize by red,12612,currently range is an alias of includ,relates
359,12996,the proposal is that range optimize by red,14575,this is conscious duplicate of the bug,relates
360,13985,since truefalsenilintegerfloat jus,12979,this is proposal resulting from discussion,relates
361,12978,as the developers meeting today proposed syn,12963,now symbol as keyword argument is often used,relates
362,12973,require relative speeds up loading of files by,8781,wrote attached small script rrcrb stand,relates
363,12968,kernel provides the global conversion functi,12732,would like to be able to pass an option to,relates
364,12978,as the developers meeting today proposed syn,12963,now symbol as keyword argument is often used,relates
365,12957,currently to create lambda proc one has to u,7314,have code where need to convert proc to,relates
366,12957,currently to create lambda proc one has to u,15973,when kernellambda receives proc that is not,relates
367,12928,rncurrent nethttp and netpop use timeoutt,12435,hey all ive got pull request at,relates
368,12921,if env have some like,10652,get user and pass from variable whe,relates
369,12921,if env have some like,6546,nahi suggested request the os environment h,duplicates
370,12912,why dont you allow range without end like,14697,in enumeratorarithmeticsequence ha,relates
371,12906,when you want to rescue in block you must d,7882,the keywords rescue else and ensure can,duplicates
372,12906,when you want to rescue in block you must d,11337,while its possible to have rescues without b,duplicates
373,12906,when you want to rescue in block you must d,12623,hi therernrntheres pretty nice feature t,duplicates
374,12906,when you want to rescue in block you must d,13212,blocks are ubiquitous in ruby world theres a,duplicates
375,12820,hellornrnthe patternrnrnrubyrnc,15192,motivationrnrnintroduce new syntax for,relates
376,12820,hellornrnthe patternrnrnrubyrnc,5825,im very excited about this feature in coffees,duplicates
377,12820,hellornrnthe patternrnrnrubyrnc,8563,often times people want to assign given argum,duplicates
378,12820,hellornrnthe patternrnrnrubyrnc,12023,ive found myself writing lot of code simila,duplicates
379,12820,hellornrnthe patternrnrnrubyrnc,12578,when first saw the instance assignments in c,duplicates
380,14055,the following string and symbol methods are cu,12786,descriptionrnrni would find stringcasecmp,relates
381,12760,thats an another attempt to choose good metap,6721,rni think the following method is missing fr,duplicates
382,12760,thats an another attempt to choose good metap,6684,beginrnobjectdornthis is my first post,duplicates
383,12760,thats an another attempt to choose good metap,7388,beginrnfrom githubrn,duplicates
384,12760,thats an another attempt to choose good metap,10095,weve had so many times of feature requests fo,duplicates
385,12760,thats an another attempt to choose good metap,11717,objecttrap can be thought as useful counter,duplicates
386,13172,hi everyonernrntheres tap method t,12760,thats an another attempt to choose good metap,duplicates
387,13559,hirnrnplease reconsider implementation of,12760,thats an another attempt to choose good metap,duplicates
388,6802,ruby should have method to obtain not an array,12745,simplified and stupid example replace som,relates
389,5749,the string class should contain an instance me,12745,simplified and stupid example replace som,relates
390,12739,how about class object deprecate constant f,12005,cruby has two integer classes fixnum and,relates
391,12737,how about to provide moduledefined refinement,9704,if refinements are to remain filescoped then,relates
392,12968,kernel provides the global conversion functi,12732,would like to be able to pass an option to,relates
393,12698,there is frequent need to delete substring f,13890,currently stringcount only accepts strings,relates
394,12697,methods like alias method attr accessor defi,8846,propose changing moduleinclude to public,relates
395,12697,methods like alias method attr accessor defi,6539,feel there are inconsistencies in which meth,relates
396,12694,often write codes likernrnrubyrnst,6842,beginrnone of the very few things miss fr,duplicates
397,12650,windows environment variables supports unicode,16604,this issue is related to,relates
398,12648,would like to pass an optional argument to,15725,hellornrni would like to propose four new,relates
399,12638,it is my understanding thatrnrnrnvma,9451,not sure if this is bug or feature request,duplicates
400,12623,hi therernrntheres pretty nice feature t,7882,the keywords rescue else and ensure can,duplicates
401,12906,when you want to rescue in block you must d,12623,hi therernrntheres pretty nice feature t,duplicates
402,12996,the proposal is that range optimize by red,12612,currently range is an alias of includ,relates
403,14575,this is conscious duplicate of the bug,12612,currently range is an alias of includ,duplicates
404,14706,ruby does not any threadsafe way to implement,12607,this one was derived from bug,duplicates
405,12578,when first saw the instance assignments in c,5825,im very excited about this feature in coffees,duplicates
406,12578,when first saw the instance assignments in c,8563,often times people want to assign given argum,duplicates
407,12578,when first saw the instance assignments in c,12023,ive found myself writing lot of code simila,duplicates
408,12820,hellornrnthe patternrnrnrubyrnc,12578,when first saw the instance assignments in c,duplicates
409,12546,unicodenormalizeunicode version is defined i,12460,currently the unicode version used in speci,relates
410,12543,how about introducing new syntax for tail ca,6602,hirnrnsome hours ago matz proposed turni,relates
411,16945,would like to propose to create some way to,12543,how about introducing new syntax for tail ca,duplicates
412,13685,unicode was published about week ago,12513,unicode was just published yesterday see,relates
413,12512,think value transformation is fundamental,7793,it would be nice to have the following methods,relates
414,12512,think value transformation is fundamental,6669,given hash hmap returns an arrayali,relates
415,12512,think value transformation is fundamental,8951,please see this thread,relates
416,12512,think value transformation is fundamental,9635,there should be way to directly map hash t,relates
417,12512,think value transformation is fundamental,9970,these methods simplify two common patterns whe,relates
418,10208,now that we can convert list of key value,12512,think value transformation is fundamental,relates
419,11003,would like to suggest implementing fast mo,12508,new method integermod pow power with modul,duplicates
420,12461,it would be nice if hash had way to create a,8499,according to my experiences the following two,relates
421,12546,unicodenormalizeunicode version is defined i,12460,currently the unicode version used in speci,relates
422,12460,currently the unicode version used in speci,15341,the emoji version is different from the unicod,relates
423,12447,sometimes want to extract digits of placeva,4787,suggest new feature of integer to enumerat,relates
424,12447,sometimes want to extract digits of placeva,12116,sometimes need to apply divmod repeatedly,relates
425,12447,sometimes want to extract digits of placeva,16011,ruby seems to have no way to format number w,relates
426,12928,rncurrent nethttp and netpop use timeoutt,12435,hey all ive got pull request at,relates
427,12403,at the moment match is dynamically dispatc,12306,time and again there have been rejected featur,relates
428,12334,this sort of relates to,12021,having final instance variables in ruby will,relates
429,12247,found that its very useful if arraydelete,12333,would like stringconcat arrayconcat,relates
430,12319,moduleconst get accepts nonnested string,5690,it would be great if there was way to dynami,relates
431,12306,time and again there have been rejected featur,8110,it is useful to have methods allowing pattern,relates
432,12403,at the moment match is dynamically dispatc,12306,time and again there have been rejected featur,relates
433,12306,time and again there have been rejected featur,8206,there has been some discussion about porting t,duplicates
434,12299,this is another attempt to provide the same ty,17122,deprecation warnings and other warnings in rub,relates
435,15563,ruby introduced dig for array has,12282,new feature for your consideration dig wh,duplicates
436,14602,currently if have hash like thisrnrn,12282,new feature for your consideration dig wh,duplicates
437,12086,currently refinements can be activated only in,12281,in ruby refinement could be used in,relates
438,12247,found that its very useful if arraydelete,12333,would like stringconcat arrayconcat,relates
439,12241,this is refinement of feature,5054,though as matz said at ruby is a,relates
440,12241,this is refinement of feature,16746,ruby syntax is full of ends im paranoid t,relates
441,12240,often improvements about implicit block argume,15741,numbered parameters have been introduced into,relates
442,13244,id like to suggestrnto enhance the interfac,12224,when use logger class very often or mayb,duplicates
443,12222,as python has statistics library for calculati,12217,in this issue propose to introduce enumerabl,relates
444,12217,in this issue propose to introduce enumerabl,10298,here propose arrayfloat sum in arrayc or,relates
445,12222,as python has statistics library for calculati,12217,in this issue propose to introduce enumerabl,relates
446,12173,it is very frequent to have time instancer,8640,hirnrnwe time many things in rails and s,relates
447,12173,it is very frequent to have time instancer,8096,beginrna lot of scenarios and applications,relates
448,12160,xmlrpc library is no longer maintain actively,5481,beginrnrnuptodate summary of this propo,relates
449,5903,given some of preparations to this patches alr,12142,rn hello the following patch contains a,relates
450,12125,hellornrnthe operator lets one pass a,16275,objmethod is introduced at by,relates
451,13581,some another programming languages even java,12125,hellornrnthe operator lets one pass a,duplicates
452,12116,sometimes need to apply divmod repeatedly,4787,suggest new feature of integer to enumerat,relates
453,12447,sometimes want to extract digits of placeva,12116,sometimes need to apply divmod repeatedly,relates
454,15301,in one reddit discussion ive got stuck with t,12115,am great fan of the symbolto proc short,duplicates
455,12092,this allows creating modified clones of frozen,14778,id like to use objectdup with block whi,relates
456,12086,currently refinements can be activated only in,12281,in ruby refinement could be used in,relates
457,12086,currently refinements can be activated only in,16461,overviewrni propose procusing to support,relates
458,12079,there are few nonstandard ways of calling a,9451,not sure if this is bug or feature request,duplicates
459,12079,there are few nonstandard ways of calling a,11476,rnclass endrnrnmodule mrn refine,duplicates
460,12077,hellornrnis there reason why sslsocket,8126,opensslsslsslsocket does not define recv,duplicates
461,13395,there does not seem to be method in ruby to,12075,sometimes write following codernrnru,relates
462,12075,sometimes write following codernrnru,17330,as always with core method proposals don,relates
463,11167,hi guysrnrnhi nobu rnrnalso hi matz,12046,now we should write an accessor method of bo,relates
464,5781,pretty sure this has come up before but id l,12046,now we should write an accessor method of bo,relates
465,12046,now we should write an accessor method of bo,15991,hirnrni thought such an issue wouldve al,relates
466,12046,now we should write an accessor method of bo,10720,hi guysrnrnsorry to burden you with anoth,duplicates
467,10641,hellorni propose to introduce fixnumfinit,12039,we have an issue where it is not easy to ask i,relates
468,12026,this adds simple way to filter warnings from,11588,rubys current warning system is lacking warn,relates
469,12026,this adds simple way to filter warnings from,17122,deprecation warnings and other warnings in rub,relates
470,12023,ive found myself writing lot of code simila,5825,im very excited about this feature in coffees,duplicates
471,12578,when first saw the instance assignments in c,12023,ive found myself writing lot of code simila,duplicates
472,12820,hellornrnthe patternrnrnrubyrnc,12023,ive found myself writing lot of code simila,duplicates
473,12019,nowadays almost every processor has more than,12021,having final instance variables in ruby will,relates
474,12334,this sort of relates to,12021,having final instance variables in ruby will,relates
475,12019,nowadays almost every processor has more than,12020,defining memory model for language is nece,relates
476,12019,nowadays almost every processor has more than,12020,defining memory model for language is nece,relates
477,12019,nowadays almost every processor has more than,11539,summaryrnrnwe seek to add mechanism fo,relates
478,12019,nowadays almost every processor has more than,8259,motivated by this gist url,relates
479,12019,nowadays almost every processor has more than,12021,having final instance variables in ruby will,relates
480,12019,nowadays almost every processor has more than,11541,since ruby def returns symbol with th,relates
481,12012,in ruby we have methods with capital letter,11848,new to method converts strings,duplicates
482,12010,direach and dirread including direntr,10121,on irc someone asked how to find out if dire,relates
483,12010,direach and dirread including direntr,13969,dir has class method pairs direntries d,relates
484,12739,how about class object deprecate constant f,12005,cruby has two integer classes fixnum and,relates
485,11951,when rubyvminstructionsequencecompile rai,11868,currently rubyvminstructionsequencecompile,relates
486,11925,propose to make struct subclass constructors w,15076,when struct is used to instantiate object with,relates
487,11925,propose to make struct subclass constructors w,15222,with ruby struct subclasses can have dif,relates
488,11925,propose to make struct subclass constructors w,16806,proposalrnrnrbrnpost structnew,relates
489,9209,now that ruby supports named params it seems n,11925,propose to make struct subclass constructors w,duplicates
490,13272,when we define subclass of struct it take a,11925,propose to make struct subclass constructors w,duplicates
491,11905,currently the class keyword returns nilrn,8839,with the change for,relates
492,11879,moduleincluded modules include prepended mo,8026,we should have way to get the list of prepen,duplicates
493,11951,when rubyvminstructionsequencecompile rai,11868,currently rubyvminstructionsequencecompile,relates
494,12012,in ruby we have methods with capital letter,11848,new to method converts strings,duplicates
495,13645,proposalrnrnwhile it works and makes sen,11813,now we have the safe navigation operator,duplicates
496,13179,came across scenario where needed the ab,11747,in matzs recent rubyconf talk he used this e,duplicates
497,11741,git to svnrnrnconverting ruby wholesale,14551,know migrating to git get asked at least eve,relates
498,11717,objecttrap can be thought as useful counter,6721,rni think the following method is missing fr,duplicates
499,12760,thats an another attempt to choose good metap,11717,objecttrap can be thought as useful counter,duplicates
500,13172,hi everyonernrntheres tap method t,11717,objecttrap can be thought as useful counter,duplicates
501,11678,rubyrna brn,7639,when we chain methods with the period at the e,duplicates
502,11670,warn without at compile timernrnsee,11665,the wisdom of using local variables has been i,relates
503,10912,was surprised to find that ipaddr has no met,11666,propose new feature ipaddrprivatern,duplicates
504,11670,warn without at compile timernrnsee,11665,the wisdom of using local variables has been i,relates
505,12026,this adds simple way to filter warnings from,11588,rubys current warning system is lacking warn,relates
506,11588,rubys current warning system is lacking warn,17122,deprecation warnings and other warnings in rub,relates
507,11563,the unicode data for the onigmo regular expres,11561,as done regularly ruby should be updated to t,blocks
508,11562,unicode character normalization data the data,11561,as done regularly ruby should be updated to t,blocks
509,11562,unicode character normalization data the data,11561,as done regularly ruby should be updated to t,blocks
510,11563,the unicode data for the onigmo regular expres,11561,as done regularly ruby should be updated to t,blocks
511,12019,nowadays almost every processor has more than,11541,since ruby def returns symbol with th,relates
512,11541,since ruby def returns symbol with th,14397,matsudasan suggested me that public prote,relates
513,6470,attr accesor currently returns nil it would b,11541,since ruby def returns symbol with th,relates
514,9453,with ruby returning symbol from def an,11541,since ruby def returns symbol with th,relates
515,11541,since ruby def returns symbol with th,13560,hirnrnim suggesting all moduleattr,relates
516,12019,nowadays almost every processor has more than,11539,summaryrnrnwe seek to add mechanism fo,relates
517,6470,attr accesor currently returns nil it would b,11539,summaryrnrnwe seek to add mechanism fo,relates
518,11537,sometimes write following code with rails ap,8191,beginrnas ducktyped language ruby doesn,relates
519,11537,sometimes write following code with rails ap,8237,beginrnthis is feature suggestion that wa,relates
520,11537,sometimes write following code with rails ap,11034,hi everyone rnrnsome time ago was think,relates
521,11210,both to and to string omit the subnet mask o,11527,right now theres no way to get the current va,relates
522,12079,there are few nonstandard ways of calling a,11476,rnclass endrnrnmodule mrn refine,duplicates
523,11473,matz said all string literals are immutable,8976,yesterday we had facetoface developer mee,relates
524,11420,lets introduce id key table to optimization,6962,ive experimented with replacing struct st ta,relates
525,11420,lets introduce id key table to optimization,11414,can we relax ordering rule for id table such a,relates
526,11420,lets introduce id key table to optimization,9638,this should allow better use of cachefriendly,relates
527,11420,lets introduce id key table to optimization,11414,can we relax ordering rule for id table such a,relates
528,11398,sometimes old constants are deprecated but sti,10342,proposal for moduledeprecate constant whic,duplicates
529,11347,hello errors with cause are an important an,9918,exceptioncause has been added in feature,duplicates
530,11346,while dont think it would be good idea to,11066,hi this is my first report so please bear wit,relates
531,11337,while its possible to have rescues without b,7882,the keywords rescue else and ensure can,duplicates
532,12906,when you want to rescue in block you must d,11337,while its possible to have rescues without b,duplicates
533,13789,if having new direntries dirchidren wo,11302,direntries returns an array of its content wi,relates
534,13969,dir has class method pairs direntries d,11302,direntries returns an array of its content wi,relates
535,16123,problemrnrnthere is an inconsistency be,11297,ruby does not allow private method to be calle,duplicates
536,13067,propose to make trueclass falseclass to,11286,proposalrnit is proposed that enumerable,relates
537,14197,all any none and one accept,11286,proposalrnit is proposed that enumerable,relates
538,14007,propose and attach patch to add mode,11258,just saw which containsrnrnbut,duplicates
539,11256,since capturing block into proc is slow f,14045,backgroundrnrnif we need to pass given b,relates
540,11252,matz hope to integrate did you mean gem to r,11032,hi guysrnrnwhen was younger in class,relates
541,11210,both to and to string omit the subnet mask o,11527,right now theres no way to get the current va,relates
542,11167,hi guysrnrnhi nobu rnrnalso hi matz,12046,now we should write an accessor method of bo,relates
543,11167,hi guysrnrnhi nobu rnrnalso hi matz,10720,hi guysrnrnsorry to burden you with anoth,duplicates
544,11158,were in the process of migrating very large,9963,id like to add way to get the size of ruby,relates
545,13137,the update to javascript added object shor,11105,why not support hash literals,relates
546,11105,why not support hash literals,11104,why not support hash literals,relates
547,11105,why not support hash literals,14579,how about to allow value omission in hash lite,relates
548,11105,why not support hash literals,16095,common usern rubyrnclass arn de,relates
549,15236,pr in github,11105,why not support hash literals,duplicates
550,11105,why not support hash literals,11104,why not support hash literals,relates
551,13588,when implementing an iolike object id like,11094,was originally defined with codespace,relates
552,11083,nettelnet has no maintainer but some issue i,5481,beginrnrnuptodate summary of this propo,relates
553,11346,while dont think it would be good idea to,11066,hi this is my first report so please bear wit,relates
554,5481,beginrnrnuptodate summary of this propo,11057,gemified json libraryrnrn,relates
555,11049,sometime want to do grep like operation,5588,please add negation flag to regexps whic,relates
556,11049,sometime want to do grep like operation,9602,enumerablegrep is useful to filter things,relates
557,8921,it would be handy if select could accept r,11049,sometime want to do grep like operation,relates
558,11537,sometimes write following code with rails ap,11034,hi everyone rnrnsome time ago was think,relates
559,11252,matz hope to integrate did you mean gem to r,11032,hi guysrnrnwhen was younger in class,relates
560,11025,rake can follow testunit and minitest and can,5481,beginrnrnuptodate summary of this propo,relates
561,11003,would like to suggest implementing fast mo,12508,new method integermod pow power with modul,duplicates
562,10912,was surprised to find that ipaddr has no met,11666,propose new feature ipaddrprivatern,duplicates
563,10797,moduleconst defined takes an optional argu,14944,module has many introspection methods for meth,duplicates
564,10728,how about add warning for fixnumsize rn,7517,maximum or minimum number of fixnum can not,relates
565,11167,hi guysrnrnhi nobu rnrnalso hi matz,10720,hi guysrnrnsorry to burden you with anoth,duplicates
566,12046,now we should write an accessor method of bo,10720,hi guysrnrnsorry to burden you with anoth,duplicates
567,12921,if env have some like,10652,get user and pass from variable whe,relates
568,10641,hellorni propose to introduce fixnumfinit,12039,we have an issue where it is not easy to ask i,relates
569,10637,encountered this issue while bringing up v,16482,right now nethttp forces the user to use cl,relates
570,10600,in multipleproducer multipleconsumer sit,17357,it is currently difficult to reliably distingu,relates
571,10552,counting how many times value appears in som,9970,these methods simplify two common patterns whe,relates
572,10552,counting how many times value appears in som,7793,it would be nice to have the following methods,relates
573,10552,counting how many times value appears in som,10228,im gonna implement some features related with,relates
574,10499,procnew and kernelproc have little known f,15554,abstractrnrnwarn or raise an argumenterr,copied_to
575,10425,method near like the following would be u,15811,backgroundrnrnequal comparison method be,relates
576,10420,gcm cipher accepts variable iv length but rub,8667,hellorn rn in openssl you are allowed to,relates
577,8848,in commit yui naruse added stringb,10391,there is occasionally need to use string l,relates
578,10354,nick slocum shows in,5378,see discussion here,duplicates
579,11398,sometimes old constants are deprecated but sti,10342,proposal for moduledeprecate constant whic,duplicates
580,10329,followupto feature optimize recv,10326,concatenating literal strings to existing stri,relates
581,10329,followupto feature optimize recv,10326,concatenating literal strings to existing stri,relates
582,10320,when requiring library global namespace alw,5643,current kernelload is defined asrnrn,relates
583,13847,if you try to use some default gems with fix,10320,when requiring library global namespace alw,relates
584,12217,in this issue propose to introduce enumerabl,10298,here propose arrayfloat sum in arrayc or,relates
585,10552,counting how many times value appears in som,10228,im gonna implement some features related with,relates
586,10216,because of ruby dynamism nature it is very use,9781,rnwhen super is called in method the rub,duplicates
587,10208,now that we can convert list of key value,12512,think value transformation is fundamental,relates
588,15143,often we call arrayto to the result of,10208,now that we can convert list of key value,duplicates
589,13335,mathn is deprecated feature from ye,10169,englishrnrnas mentioned in,relates
590,13334,mathncomplex and mathnrational is deprec,10169,englishrnrnas mentioned in,relates
591,10152,stringstrip doesnt remove nonbreaking space,10085,case conversion functions are currently limite,relates
592,12010,direach and dirread including direntr,10121,on irc someone asked how to find out if dire,relates
593,10095,weve had so many times of feature requests fo,6721,rni think the following method is missing fr,duplicates
594,12760,thats an another attempt to choose good metap,10095,weve had so many times of feature requests fo,duplicates
595,13172,hi everyonernrntheres tap method t,10095,weve had so many times of feature requests fo,duplicates
596,10085,case conversion functions are currently limite,2034,beginrn has consideration been recently giv,relates
597,10085,case conversion functions are currently limite,10002,hi the ruby version has problem with,relates
598,10152,stringstrip doesnt remove nonbreaking space,10085,case conversion functions are currently limite,relates
599,10084,unicode string normalization is frequent ope,2034,beginrn has consideration been recently giv,relates
600,10084,unicode string normalization is frequent ope,9111,beginrncurrently strings with the same con,relates
601,6739,hi therernrnwhen wrapping up single lin,10042,the postfix rescue notation is convenientbu,relates
602,10085,case conversion functions are currently limite,10002,hi the ruby version has problem with,relates
603,10552,counting how many times value appears in som,9970,these methods simplify two common patterns whe,relates
604,12512,think value transformation is fundamental,9970,these methods simplify two common patterns whe,relates
605,9970,these methods simplify two common patterns whe,7793,it would be nice to have the following methods,duplicates
606,11158,were in the process of migrating very large,9963,id like to add way to get the size of ruby,relates
607,9923,now gcstat returns internal information abuo,9924,now gcstat returns internal information abuo,copied_to
608,9923,now gcstat returns internal information abuo,9924,now gcstat returns internal information abuo,copied_to
609,11347,hello errors with cause are an important an,9918,exceptioncause has been added in feature,duplicates
610,9893,ref comment on of,9894,any comment on officially supporting this as p,duplicates
611,9893,ref comment on of,9894,any comment on officially supporting this as p,duplicates
612,9887,hirnrni would like to have way to clean,8967,can be add uninclude and unextend method to ru,duplicates
613,9805,the following codernrn def a endr,6216,when debugging systemstackerror stack level,duplicates
614,7836,see the following codernrnrubyrnmodu,9781,rnwhen super is called in method the rub,relates
615,10216,because of ruby dynamism nature it is very use,9781,rnwhen super is called in method the rub,duplicates
616,9778,my obsession with easy syntax annoys me when i,6225,strings and arrays can be combined with,duplicates
617,9777,currently different block objects such as la,15973,when kernellambda receives proc that is not,relates
618,12737,how about to provide moduledefined refinement,9704,if refinements are to remain filescoped then,relates
619,11420,lets introduce id key table to optimization,9638,this should allow better use of cachefriendly,relates
620,12512,think value transformation is fundamental,9635,there should be way to directly map hash t,relates
621,9612,previously in we discussed removing open,5481,beginrnrnuptodate summary of this propo,relates
622,11049,sometime want to do grep like operation,9602,enumerablegrep is useful to filter things,relates
623,9508,since the coverage extension was introduced in,13901,plan to add branch coverage and method c,relates
624,5481,beginrnrnuptodate summary of this propo,9456,as you can see,relates
625,14158,the racc parser that is included in mri ruby c,9456,as you can see,relates
626,9453,with ruby returning symbol from def an,11541,since ruby def returns symbol with th,relates
627,13560,hirnrnim suggesting all moduleattr,9453,with ruby returning symbol from def an,duplicates
628,12638,it is my understanding thatrnrnrnvma,9451,not sure if this is bug or feature request,duplicates
629,12079,there are few nonstandard ways of calling a,9451,not sure if this is bug or feature request,duplicates
630,9420,since we added use of writev in we sho,9323,propose addition of iowritevrnit enables,relates
631,14042,hi rnrnive attached patch to make iop,9420,since we added use of writev in we sho,duplicates
632,9420,since we added use of writev in we sho,9323,propose addition of iowritevrnit enables,relates
633,14042,hi rnrnive attached patch to make iop,9323,propose addition of iowritevrnit enables,relates
634,9278,building on,8976,yesterday we had facetoface developer mee,duplicates
635,9209,now that ruby supports named params it seems n,11925,propose to make struct subclass constructors w,duplicates
636,2348,beginrn the merits of this library have bee,9121,rbtree is slower than the pure ruby versionr,relates
637,9112,if module is included into class a,1586,beginrn the scenariorn include foo i,relates
638,10084,unicode string normalization is frequent ope,9111,beginrncurrently strings with the same con,relates
639,9108,hirnrni seem to regularly have the requir,8499,according to my experiences the following two,relates
640,9107,have patch introducing the constants yesn,6126,propose to have predefined constants of true,duplicates
641,9049,for nmatrix weve implemented range shortha,14044,as described in numonarray and pycal,relates
642,9047,beginrnrnin ruby if you can create sym,4276,current syntactic sugar allows thisrnrn,duplicates
643,9037,beginrni was thinking about the frozen lite,8804,how about to introduce once syntax which,relates
644,8977,during memory profiling noticed that large,8976,yesterday we had facetoface developer mee,relates
645,8977,during memory profiling noticed that large,8976,yesterday we had facetoface developer mee,relates
646,8579,id like to propose new type of string liter,8976,yesterday we had facetoface developer mee,relates
647,11473,matz said all string literals are immutable,8976,yesterday we had facetoface developer mee,relates
648,9278,building on,8976,yesterday we had facetoface developer mee,duplicates
649,6499,sometimes its more natural to have arrayzip,8970,beginrnmost of the time when use arrayz,duplicates
650,8970,beginrnmost of the time when use arrayz,7444,id like to propose arrayproduct set to ret,duplicates
651,9887,hirnrni would like to have way to clean,8967,can be add uninclude and unextend method to ru,duplicates
652,8556,propose adding mutexeddelegator as simpl,8961,beginrni propose synchronizable mixin to,relates
653,7895,threadbacktrace locations and kernelcaller l,8960,all parties agreed this would be useful to add,relates
654,12512,think value transformation is fundamental,8951,please see this thread,relates
655,16377,the following scriptrnrnrubyrndef mu,8948,beginrni see that frozen string was accepte,duplicates
656,8939,hashkeyvaluernhashkey should retur,7797,since has been rejected although don,duplicates
657,8579,id like to propose new type of string liter,8923,related to feature already f,relates
658,8921,it would be handy if select could accept r,11049,sometime want to do grep like operation,relates
659,8579,id like to propose new type of string liter,8909,the suffix to declare frozen string was,relates
660,8579,id like to propose new type of string liter,8906,now integer and float objects are frozen obje,relates
661,8897,propose that ruby supports client side tcp f,8871,propose that ruby support server side tcp fa,relates
662,8897,propose that ruby supports client side tcp f,8871,propose that ruby support server side tcp fa,relates
663,8848,in commit yui naruse added stringb,10391,there is occasionally need to use string l,relates
664,8846,propose changing moduleinclude to public,6539,feel there are inconsistencies in which meth,relates
665,12697,methods like alias method attr accessor defi,8846,propose changing moduleinclude to public,relates
666,11905,currently the class keyword returns nilrn,8839,with the change for,relates
667,9037,beginrni was thinking about the frozen lite,8804,how about to introduce once syntax which,relates
668,8804,how about to introduce once syntax which,17474,ruby has borrowed conceptsidioms from allot o,relates
669,12973,require relative speeds up loading of files by,8781,wrote attached small script rrcrb stand,relates
670,8777,hirnrnthis is related to mach ab,8658,how about adding new method processclock g,relates
671,8771,beginrn start fake proxy in separate w,6546,nahi suggested request the os environment h,relates
672,8751,hellornrni would like to have byte offset,6012,as originally suggested in,relates
673,8693,def yield end def,15973,when kernellambda receives proc that is not,relates
674,10420,gcm cipher accepts variable iv length but rub,8667,hellorn rn in openssl you are allowed to,relates
675,8661,currently the way ruby prints backtrace is th,16684,the mostrecentcalllast order of backtrace i,relates
676,8658,how about adding new method processclock g,8096,beginrna lot of scenarios and applications,relates
677,8658,how about adding new method processclock g,8640,hirnrnwe time many things in rails and s,relates
678,8777,hirnrnthis is related to mach ab,8658,how about adding new method processclock g,relates
679,8643,bindingfrom hash would work likernrn,8631,it would be interesting if erb could allow h,relates
680,8658,how about adding new method processclock g,8640,hirnrnwe time many things in rails and s,relates
681,8640,hirnrnwe time many things in rails and s,8096,beginrna lot of scenarios and applications,relates
682,12173,it is very frequent to have time instancer,8640,hirnrnwe time many things in rails and s,relates
683,8643,bindingfrom hash would work likernrn,8631,it would be interesting if erb could allow h,relates
684,5458,dl and fiddle are redundant moreover dl has n,8601,sits on in the so,relates
685,8600,beginrn ruby vrn ruby,1141,beginn in ruby rn px if,duplicates
686,8600,beginrn ruby vrn ruby,4965,right now find the following code will rais,duplicates
687,8579,id like to propose new type of string liter,8923,related to feature already f,relates
688,8579,id like to propose new type of string liter,8906,now integer and float objects are frozen obje,relates
689,8579,id like to propose new type of string liter,8909,the suffix to declare frozen string was,relates
690,8579,id like to propose new type of string liter,8976,yesterday we had facetoface developer mee,relates
691,8568,fixnumsize is not really useful to represent,8553,how about changing bignumsize to well defin,relates
692,8563,often times people want to assign given argum,5825,im very excited about this feature in coffees,duplicates
693,12578,when first saw the instance assignments in c,8563,often times people want to assign given argum,duplicates
694,12820,hellornrnthe patternrnrnrubyrnc,8563,often times people want to assign given argum,duplicates
695,8556,propose adding mutexeddelegator as simpl,8961,beginrni propose synchronizable mixin to,relates
696,8568,fixnumsize is not really useful to represent,8553,how about changing bignumsize to well defin,relates
697,8539,how about unbundling exttk from ruby reposito,5481,beginrnrnuptodate summary of this propo,relates
698,9108,hirnrni seem to regularly have the requir,8499,according to my experiences the following two,relates
699,12461,it would be nice if hash had way to create a,8499,according to my experiences the following two,relates
700,13563,hirnrni propose hashchoice methodrnr,8499,according to my experiences the following two,relates
701,8499,according to my experiences the following two,15863,add hashslicernrnin,relates
702,15822,according to hashslice would like to add,8499,according to my experiences the following two,duplicates
703,8468,yesterday at github tokyo drinkup thanks gi,15344,would like to start discussion relating to,relates
704,8468,yesterday at github tokyo drinkup thanks gi,16131,ruby had taint checking which is originally in,relates
705,8273,nullobject is quite useful pattern but refa,6180,when boolean return value is required it has,duplicates
706,8271,proposal for moving to more visible formal,7549,matzrnrnat rubyconf gave talk a,relates
707,12019,nowadays almost every processor has more than,8259,motivated by this gist url,relates
708,8237,beginrnthis is feature suggestion that wa,8191,beginrnas ducktyped language ruby doesn,relates
709,11537,sometimes write following code with rails ap,8237,beginrnthis is feature suggestion that wa,relates
710,8206,there has been some discussion about porting t,8110,it is useful to have methods allowing pattern,relates
711,12306,time and again there have been rejected featur,8206,there has been some discussion about porting t,duplicates
712,8237,beginrnthis is feature suggestion that wa,8191,beginrnas ducktyped language ruby doesn,relates
713,11537,sometimes write following code with rails ap,8191,beginrnas ducktyped language ruby doesn,relates
714,8158,use lightweight structure for loaded features,14460,hirnrnive attached patch that speeds u,relates
